DATA_YEAR,OFFENSE_ID,INCIDENT_ID,OFFENSE_TYPE_ID,LOCATION_NAME,OFFENSE_NAME
2020,153794055,127199895,16,Parking/Drop Lot/Garage,Drug/Narcotic Violations
2020,153789689,127199918,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153789713,127199943,39,Parking/Drop Lot/Garage,Weapon Law Violations
2020,153789715,127199945,44,Shopping Mall,Intimidation
2020,153789741,127199965,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,153789745,127199965,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153789748,127199965,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153789780,127199989,16,Residence/Home,Drug/Narcotic Violations
2020,153789794,127200001,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,153794120,127207953,39,Highway/Road/Alley/Street/Sidewalk,Weapon Law Violations
2020,153789882,127200075,51,Residence/Home,Simple Assault
2020,153789893,127200086,27,Field/Woods,Aggravated Assault
2020,153789907,127200096,27,Residence/Home,Aggravated Assault
2020,153789927,127200112,27,Parking/Drop Lot/Garage,Aggravated Assault
2020,153794183,127208004,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,153794190,127200132,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,153794197,127208018,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,153789988,127200158,40,Highway/Road/Alley/Street/Sidewalk,Robbery
2020,153794216,127200184,63,Specialty Store,Identity Theft
2020,153790047,127200220,45,Bank/Savings and Loan,All Other Larceny
2020,153790049,127200220,41,Specialty Store,Credit Card/Automated Teller Machine Fraud
2020,153790084,127200251,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153794258,127200256,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,153794271,127208078,27,Residence/Home,Aggravated Assault
2020,153790133,127200291,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,153790142,127200299,27,Residence/Home,Aggravated Assault
2020,153790145,127200302,39,Highway/Road/Alley/Street/Sidewalk,Weapon Law Violations
2020,153790172,127200322,49,Residence/Home,Burglary/Breaking & Entering
2020,153790224,127200359,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153790226,127200359,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153790247,127200374,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,153790293,127200409,23,Specialty Store,Shoplifting
2020,153794386,127200417,23,Service/Gas Station,Shoplifting
2020,153790310,127200422,5,Service/Gas Station,Destruction/Damage/Vandalism of Property
2020,153794403,127208179,23,Drug Store/Doctor's Office/Hospital,Shoplifting
2020,153790366,127200465,51,Residence/Home,Simple Assault
2020,153790367,127200465,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,153794490,127200533,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153794502,127200550,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153788055,127198622,39,Residence/Home,Weapon Law Violations
2020,153788078,127198643,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,153793131,127198651,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,153793132,127198651,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153793153,127198669,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153788133,127198680,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,153793165,127198680,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153793170,127198691,14,Residence/Home,Theft From Motor Vehicle
2020,153788210,127198745,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,153788208,127198745,49,Residence/Home,Burglary/Breaking & Entering
2020,153793227,127198762,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153793226,127198762,27,Parking/Drop Lot/Garage,Aggravated Assault
2020,153788234,127198765,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,153788232,127198765,14,Residence/Home,Theft From Motor Vehicle
2020,153793233,127198769,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,153788254,127198777,14,Residence/Home,Theft From Motor Vehicle
2020,153788261,127198782,21,Residence/Home,Motor Vehicle Theft
2020,153793244,127207229,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,153788280,127198796,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153793266,127198818,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153793265,127198818,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153793273,127198825,7,Highway/Road/Alley/Street/Sidewalk,Theft of Motor Vehicle Parts or Accessories
2020,153793313,127198868,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153788387,127207309,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153788393,127198875,5,Service/Gas Station,Destruction/Damage/Vandalism of Property
2020,153793337,127198890,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,153793339,127198890,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,153789200,127199491,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,153789267,127199548,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,153789268,127199548,41,Service/Gas Station,Credit Card/Automated Teller Machine Fraud
2020,153789281,127199560,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,153793878,127199560,41,Convenience Store,Credit Card/Automated Teller Machine Fraud
2020,153789310,127199577,49,Specialty Store,Burglary/Breaking & Entering
2020,153789322,127199588,45,Residence/Home,All Other Larceny
2020,153789336,127199602,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153789337,127199602,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153789378,127199641,23,Department/Discount Store,Shoplifting
2020,153789395,127199656,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153789407,127199663,8,Residence/Home,Pornography/Obscene Material
2020,153793942,127199673,46,Residence/Home,Impersonation
2020,153789429,127199685,17,Commercial/Office Building,Wire Fraud
2020,153789430,127199685,63,Commercial/Office Building,Identity Theft
2020,153789472,127199722,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,153789468,127199722,7,Residence/Home,Theft of Motor Vehicle Parts or Accessories
2020,153789512,127207838,45,Other/Unknown,All Other Larceny
2020,153789513,127207838,11,Residence/Home,Counterfeiting/Forgery
2020,153789515,127207838,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,153793990,127199777,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153793996,127199792,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,153789557,127199795,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,153789587,127199826,16,Parking/Drop Lot/Garage,Drug/Narcotic Violations
2020,153790117,127200277,27,Residence/Home,Aggravated Assault
2020,153790120,127200277,51,Residence/Home,Simple Assault
2020,153790127,127200286,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,153790141,127200298,47,Drug Store/Doctor's Office/Hospital,Theft From Building
2020,153790149,127200307,23,Convenience Store,Shoplifting
2020,153790178,127200323,45,Residence/Home,All Other Larceny
2020,153794322,127200337,45,Residence/Home,All Other Larceny
2020,153790219,127200352,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,153790225,127200357,23,Commercial/Office Building,Shoplifting
2020,153790273,127208137,49,Residence/Home,Burglary/Breaking & Entering
2020,153790302,127200419,23,Department/Discount Store,Shoplifting
2020,153794404,127200439,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153794405,127200439,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153790348,127200450,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153790401,127200483,5,Highway/Road/Alley/Street/Sidewalk,Destruction/Damage/Vandalism of Property
2020,153790400,127200483,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,153794438,127200492,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,153790418,127200492,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,153790436,127200509,45,Construction Site,All Other Larceny
2020,153790474,127200526,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,153794488,127200532,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,153790482,127200539,21,Residence/Home,Motor Vehicle Theft
2020,153794505,127200553,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,154733647,128117738,14,Residence/Home,Theft From Motor Vehicle
2020,154738251,128117766,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,154738283,128122021,16,Residence/Home,Drug/Narcotic Violations
2020,154738282,128122021,51,Residence/Home,Simple Assault
2020,154738338,128122067,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,154738349,128117854,63,Residence/Home,Identity Theft
2020,154738356,128117865,41,Other/Unknown,Credit Card/Automated Teller Machine Fraud
2020,154738355,128117865,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,154733784,128117875,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,154733822,128117904,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,154733854,128117909,14,Residence/Home,Theft From Motor Vehicle
2020,154733865,128117920,45,Parking/Drop Lot/Garage,All Other Larceny
2020,154733870,128117927,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,154738431,128117941,23,Specialty Store,Shoplifting
2020,154733930,128117972,51,Other/Unknown,Simple Assault
2020,154733928,128117972,5,Other/Unknown,Destruction/Damage/Vandalism of Property
2020,154733939,128117981,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,154734024,128118052,63,Other/Unknown,Identity Theft
2020,154738550,128118052,41,Other/Unknown,Credit Card/Automated Teller Machine Fraud
2020,154734025,128122305,27,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault
2020,154738562,128118066,51,Residence/Home,Simple Assault
2020,154734044,128118074,45,Parking/Drop Lot/Garage,All Other Larceny
2020,154738578,128118081,23,Grocery/Supermarket,Shoplifting
2020,154738639,128122387,37,Other/Unknown,Embezzlement
2020,154738656,128118150,35,Highway/Road/Alley/Street/Sidewalk,Drug Equipment Violations
2020,154738654,128118150,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,154738682,128118178,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,154738693,128118186,47,Residence/Home,Theft From Building
2020,154734193,128118208,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,154732715,128117040,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,154732716,128117040,51,Residence/Home,Simple Assault
2020,154737614,128117176,23,Specialty Store,Shoplifting
2020,154732988,128117184,49,Residence/Home,Burglary/Breaking & Entering
2020,154737621,128117184,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,154732997,128117192,51,Highway/Road/Alley/Street/Sidewalk,Simple Assault
2020,154733047,128121457,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,154733061,128117239,63,Other/Unknown,Identity Theft
2020,154733060,128117239,41,Other/Unknown,Credit Card/Automated Teller Machine Fraud
2020,154733063,128117242,51,Residence/Home,Simple Assault
2020,154737691,128121484,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,154737704,128117256,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,154737712,128121497,51,Residence/Home,Simple Assault
2020,154733081,128117258,43,Residence/Home,Sodomy
2020,154737710,128117258,4,Residence/Home,Sexual Assault With An Object
2020,154737708,128117258,36,Residence/Home,Rape
2020,154737719,128117267,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,154737721,128117267,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154733091,128121507,64,Other/Unknown,Hacking/Computer Invasion
2020,154737724,128117270,41,Other/Unknown,Credit Card/Automated Teller Machine Fraud
2020,154737725,128117270,47,Specialty Store,Theft From Building
2020,154733106,128117286,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,154737754,128117293,5,Residence/Home,Destruction/Damage/Vandalism of Property
2020,154737755,128117293,45,Residence/Home,All Other Larceny
2020,154737762,128117302,7,Residence/Home,Theft of Motor Vehicle Parts or Accessories
2020,154737761,128117302,14,Residence/Home,Theft From Motor Vehicle
2020,154737764,128117305,49,School/College,Burglary/Breaking & Entering
2020,154737771,128117309,8,Highway/Road/Alley/Street/Sidewalk,Pornography/Obscene Material
2020,154733129,128121541,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154733132,128117321,23,Department/Discount Store,Shoplifting
2020,154733136,128117326,5,Service/Gas Station,Destruction/Damage/Vandalism of Property
2020,154733137,128117326,50,Service/Gas Station,Theft From Coin-Operated Machine or Device
2020,154737807,128117339,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,154733166,128117344,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,154737815,128121579,35,Commercial/Office Building,Drug Equipment Violations
2020,154737814,128121579,39,Commercial/Office Building,Weapon Law Violations
2020,154737813,128121579,16,Commercial/Office Building,Drug/Narcotic Violations
2020,154737827,128117352,11,Specialty Store,Counterfeiting/Forgery
2020,154737828,128117354,49,Residence/Home,Burglary/Breaking & Entering
2020,154737829,128121588,45,Church/Synagogue/Temple/Mosque,All Other Larceny
2020,154733174,128121588,11,Other/Unknown,Counterfeiting/Forgery
2020,154733178,128117359,45,Residence/Home,All Other Larceny
2020,154733185,128117368,63,Other/Unknown,Identity Theft
2020,154737844,128117373,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,154737853,128121606,16,Hotel/Motel/Etc.,Drug/Narcotic Violations
2020,154733220,128121620,2,Other/Unknown,False Pretenses/Swindle/Confidence Game
2020,154737874,128121624,27,Residence/Home,Aggravated Assault
2020,154733229,128117410,45,Other/Unknown,All Other Larceny
2020,154733228,128117410,11,Other/Unknown,Counterfeiting/Forgery
2020,154737895,128117423,2,Highway/Road/Alley/Street/Sidewalk,False Pretenses/Swindle/Confidence Game
2020,154733247,128121644,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,154733278,128121671,7,Parking/Drop Lot/Garage,Theft of Motor Vehicle Parts or Accessories
2020,154737926,128121671,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154737929,128117453,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,154737950,128117478,14,Highway/Road/Alley/Street/Sidewalk,Theft From Motor Vehicle
2020,154733318,128121701,5,Other/Unknown,Destruction/Damage/Vandalism of Property
2020,154733337,128121714,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,154737982,128121724,14,Residence/Home,Theft From Motor Vehicle
2020,154733354,128121728,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154737989,128117518,16,Highway/Road/Alley/Street/Sidewalk,Drug/Narcotic Violations
2020,154737990,128117518,35,Highway/Road/Alley/Street/Sidewalk,Drug Equipment Violations
2020,154738013,128117543,45,Residence/Home,All Other Larceny
2020,154733406,128121764,27,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault
2020,154733425,128117565,21,Parking/Drop Lot/Garage,Motor Vehicle Theft
2020,154733429,128121782,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,154738041,128117575,14,Residence/Home,Theft From Motor Vehicle
2020,154733446,128117584,21,Highway/Road/Alley/Street/Sidewalk,Motor Vehicle Theft
2020,154738088,128117629,2,Residence/Home,False Pretenses/Swindle/Confidence Game
2020,154738094,128117633,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154738093,128117633,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,154733526,128117639,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154738112,128117645,51,Grocery/Supermarket,Simple Assault
2020,154738118,128121869,14,Parking/Drop Lot/Garage,Theft From Motor Vehicle
2020,154733558,128121881,23,Specialty Store,Shoplifting
2020,154733553,128121886,5,Parking/Drop Lot/Garage,Destruction/Damage/Vandalism of Property
2020,154738142,128121893,45,Residence/Home,All Other Larceny
2020,154738143,128121894,63,Other/Unknown,Identity Theft
