VICTIM_ID,INCIDENT_ID,VIC_AGE_NUM,VIC_SEX_CODE,VIC_ETHNICITY_NAME,VIC_RACE_DESC,VIC_AGE_CODE
139420183,126955672,56,M,Not Hispanic or Latino,White,AG
139415586,126955711,37,M,NA,Black or African American,AG
139420280,126959599,51,M,Not Hispanic or Latino,Black or African American,AG
139415595,126955722,NA,NA,NA,NA,NA
139420292,126959609,NA,NA,NA,NA,NA
139415598,126959615,NA,NA,NA,NA,NA
139415616,126955738,42,M,Not Hispanic or Latino,Black or African American,AG
139415625,126955743,67,F,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,AG
139415630,126955747,26,F,NA,White,AG
139415632,126955749,63,M,Not Hispanic or Latino,White,AG
139420344,126959664,NA,NA,NA,NA,NA
139420370,126955772,22,F,Not Hispanic or Latino,Black or African American,AG
139420393,126959704,88,F,NA,Black or African American,AG
137003959,124694788,31,M,Unknown,Black or African American,AG
137009126,124694797,NA,NA,NA,NA,NA
137003971,124694801,32,M,Hispanic or Latino,Black or African American,AG
137009191,124694840,NA,NA,NA,NA,NA
137004109,124694916,69,M,Unknown,Unknown,AG
137004112,124694920,58,F,Unknown,Black or African American,AG
137004118,124694925,18,M,Unknown,Black or African American,AG
137004137,124694938,30,M,Not Hispanic or Latino,Black or African American,AG
137004158,124694950,23,F,Unknown,Unknown,AG
137004155,124694950,60,F,Unknown,White,AG
137004178,124694968,50,M,Unknown,White,AG
137009370,124705275,29,M,Not Hispanic or Latino,Black or African American,AG
137009378,124705280,64,M,Unknown,Unknown,AG
137009423,124695020,49,F,Unknown,Unknown,AG
137004241,124695031,NA,NA,NA,NA,NA
137004275,124695060,51,F,Unknown,Black or African American,AG
137009475,124695076,30,M,Unknown,White,AG
137004326,124695105,NA,NA,NA,NA,NA
137004341,124695116,25,M,Not Hispanic or Latino,White,AG
137004340,124695116,29,M,Hispanic or Latino,White,AG
137004362,124695132,61,M,Unknown,Black or African American,AG
137004388,124695154,NA,NA,NA,NA,NA
137004387,124695154,29,F,Unknown,White,AG
137009589,124695158,NA,NA,NA,NA,NA
137009590,124695158,NA,NA,NA,NA,NA
137004409,124695169,69,F,Unknown,Black or African American,AG
137009635,124705507,31,F,Unknown,Unknown,AG
137009645,124705515,NA,NA,NA,NA,NA
137004435,124705517,36,M,Unknown,White,AG
137004450,124695205,NA,NA,NA,NA,NA
137004451,124695205,NA,NA,NA,NA,NA
137009669,124695217,NA,NA,NA,NA,NA
137004474,124695221,NA,NA,NA,NA,NA
137009676,124695221,NA,NA,NA,NA,NA
137009706,124705570,58,M,Unknown,White,AG
137004530,124695277,25,F,Hispanic or Latino,White,AG
137009733,124695277,28,M,Hispanic or Latino,White,AG
137004542,124695290,55,F,Unknown,Asian,AG
137004548,124705604,28,M,Unknown,Black or African American,AG
137009776,124695327,71,M,Unknown,Unknown,AG
137004588,124695333,48,F,Unknown,Unknown,AG
137004636,124695371,38,M,Unknown,Unknown,AG
137004654,124695384,58,M,Unknown,Unknown,AG
137004681,124695410,57,F,Unknown,Unknown,AG
137004705,124695421,74,M,Unknown,Unknown,AG
137009904,124705761,41,F,Unknown,Unknown,AG
137004734,124695443,41,F,Unknown,White,AG
137004758,124705789,NA,NA,NA,NA,NA
137004829,124695513,63,F,Unknown,White,AG
137010037,124695548,38,M,Unknown,White,AG
137004903,124705906,23,M,Unknown,White,AG
137010083,124705926,57,M,Unknown,White,AG
137004960,124695624,20,M,Unknown,Black or African American,AG
137010122,124705958,45,F,Unknown,White,AG
137010130,124705966,65,F,Unknown,White,AG
137010133,124695643,29,F,Unknown,Asian,AG
137004988,124695653,56,F,Not Hispanic or Latino,Black or African American,AG
137010150,124695665,39,F,Unknown,Black or African American,AG
137005017,124695680,25,M,Unknown,Black or African American,AG
137005056,124695707,47,F,Hispanic or Latino,White,AG
137005083,124695728,41,M,Unknown,White,AG
137005092,124695739,NA,NA,NA,NA,NA
137005099,124695745,28,F,Unknown,Black or African American,AG
137005097,124695745,26,M,Hispanic or Latino,White,AG
137010232,124706056,47,M,Hispanic or Latino,White,AG
137005108,124695751,44,M,Not Hispanic or Latino,White,AG
137005107,124695751,51,M,Unknown,White,AG
137005112,124695755,NA,NA,NA,NA,NA
137005125,124695763,42,F,Unknown,White,AG
137005170,124695795,69,M,Unknown,White,AG
137005197,124706123,46,F,Unknown,White,AG
137005211,124695819,NA,NA,NA,NA,NA
139414898,126958713,52,M,Not Hispanic or Latino,Black or African American,AG
139419172,126955047,67,F,Not Hispanic or Latino,White,AG
139419296,126955110,NA,NA,NA,NA,NA
139414936,126958770,22,M,Not Hispanic or Latino,Black or African American,AG
139414972,126955149,62,F,Hispanic or Latino,Black or African American,AG
139414974,126955149,29,M,Not Hispanic or Latino,White,AG
146113357,133008270,52,F,Not Hispanic or Latino,Black or African American,AG
146113348,133008270,51,F,Not Hispanic or Latino,Black or African American,AG
146113355,133008270,48,F,Not Hispanic or Latino,Black or African American,AG
146113362,133008270,25,F,Hispanic or Latino,White,AG
146113393,133008286,NA,NA,NA,NA,NA
146113396,133008289,22,F,Not Hispanic or Latino,Black or African American,AG
146113411,133008300,NA,NA,NA,NA,NA
146113424,133008314,45,F,NA,Black or African American,AG
146113426,133008314,51,M,NA,Black or African American,AG
146113434,133008322,64,F,NA,Black or African American,AG
146653705,133486522,36,M,Not Hispanic or Latino,Black or African American,AG
146653732,133486569,30,F,Unknown,White,AG
146106216,133006456,14,F,Not Hispanic or Latino,Black or African American,AG
146106223,133006462,41,M,Hispanic or Latino,White,AG
146106236,133004209,65,M,Not Hispanic or Latino,Black or African American,AG
146106250,133006484,28,F,Not Hispanic or Latino,Black or African American,AG
146106291,133006508,38,M,Hispanic or Latino,White,AG
146106304,133006518,NA,NA,NA,NA,NA
146106313,133006526,42,F,Not Hispanic or Latino,Black or African American,AG
146106331,133006543,63,F,NA,Black or African American,AG
146106341,133006552,41,M,NA,White,AG
146106356,133006565,57,M,Not Hispanic or Latino,Black or African American,AG
146110712,133006572,NA,NA,NA,NA,NA
146106372,133006579,NA,NA,NA,NA,NA
146106383,133006589,40,F,Not Hispanic or Latino,Black or African American,AG
146106382,133006589,53,F,Not Hispanic or Latino,Black or African American,AG
146106399,133006603,46,F,Not Hispanic or Latino,White,AG
146106404,133006609,NA,NA,NA,NA,NA
146106419,133006621,15,M,Not Hispanic or Latino,Black or African American,AG
146106468,133006662,40,F,Hispanic or Latino,White,AG
146106517,133006703,36,M,Not Hispanic or Latino,Black or African American,AG
146106519,133006703,38,M,Not Hispanic or Latino,Black or African American,AG
146106549,133006725,19,M,Hispanic or Latino,White,AG
146106578,133006747,NA,NA,NA,NA,NA
146106587,133006754,NA,NA,NA,NA,NA
146106607,133006770,NA,NA,NA,NA,NA
146106623,133006788,NA,NA,NA,NA,NA
146106632,133006794,71,F,Not Hispanic or Latino,Black or African American,AG
146106673,133006826,19,M,Not Hispanic or Latino,Black or African American,AG
146106694,133006838,30,F,Hispanic or Latino,Black or African American,AG
146106758,133006896,NA,NA,NA,NA,NA
146106787,133006918,29,M,Not Hispanic or Latino,Black or African American,AG
146106809,133006938,NA,NA,NA,NA,NA
146106812,133006939,NA,NA,NA,NA,NA
146106836,133006962,31,M,Not Hispanic or Latino,Black or African American,AG
146106887,133007006,NA,NA,NA,NA,NA
146106945,133007050,NA,NA,NA,NA,NA
146106944,133007050,27,M,Not Hispanic or Latino,Black or African American,AG
146106954,133007062,22,M,Not Hispanic or Latino,Black or African American,AG
146106964,133007070,61,F,NA,Black or African American,AG
146106994,133007095,46,M,Not Hispanic or Latino,White,AG
146106995,133007096,84,M,NA,Black or African American,AG
146107006,133007105,NA,NA,NA,NA,NA
146107015,133007113,NA,NA,NA,NA,NA
146107034,133007129,NA,NA,NA,NA,NA
146107052,133007144,80,M,NA,Black or African American,AG
146107136,133007217,72,F,Not Hispanic or Latino,Black or African American,AG
146107156,133007234,30,F,Not Hispanic or Latino,Black or African American,AG
146107178,133007250,44,M,Not Hispanic or Latino,Black or African American,AG
146107175,133007250,NA,NA,NA,NA,NA
146107230,133007291,24,F,Not Hispanic or Latino,Black or African American,AG
146107274,133007335,NA,NA,NA,NA,NA
146107419,133007442,24,M,NA,Black or African American,AG
146107459,133007479,30,M,NA,Black or African American,AG
146107630,133007630,69,F,Not Hispanic or Latino,White,AG
146111211,133007656,36,M,Hispanic or Latino,White,AG
146107672,133007664,22,M,Hispanic or Latino,White,AG
146107674,133007664,29,F,Not Hispanic or Latino,White,AG
146107670,133007664,23,F,Hispanic or Latino,White,AG
146107687,133007674,26,F,Not Hispanic or Latino,Black or African American,AG
146107688,133007674,NA,NA,NA,NA,NA
146107698,133007684,42,M,Not Hispanic or Latino,White,AG
146107712,133007701,NA,NA,NA,NA,NA
146107744,133007730,35,M,Hispanic or Latino,White,AG
146107763,133007744,50,M,Not Hispanic or Latino,White,AG
146107792,133007769,NA,NA,NA,NA,NA
146107805,133007781,NA,NA,NA,NA,NA
146107810,133007785,50,M,NA,Black or African American,AG
146111271,133007791,NA,NA,NA,NA,NA
146107837,133007811,NA,NA,NA,NA,NA
146107901,133007862,47,F,Hispanic or Latino,White,AG
146112921,133007882,19,M,Not Hispanic or Latino,White,AG
146112946,133007909,42,M,Hispanic or Latino,White,AG
146112954,133007920,49,M,Not Hispanic or Latino,Black or African American,AG
146113016,133007977,40,F,Hispanic or Latino,White,AG
146113039,133007992,35,M,NA,White,AG
146113060,133008006,NA,NA,NA,NA,NA
146113080,133008029,30,F,Hispanic or Latino,White,AG
146113089,133008037,54,M,Not Hispanic or Latino,White,AG
146113125,133008065,70,M,Not Hispanic or Latino,Black or African American,AG
146113131,133008075,28,F,Not Hispanic or Latino,Black or African American,AG
146113153,133008094,NA,NA,NA,NA,NA
146113160,133008100,59,M,Not Hispanic or Latino,Black or African American,AG
146113167,133008108,NA,NA,NA,NA,NA
146113180,133008120,42,M,Not Hispanic or Latino,White,AG
146113184,133008126,48,M,NA,Black or African American,AG
146113191,133008132,NA,NA,NA,NA,NA
146111397,133008168,31,F,NA,Black or African American,AG
146113241,133008177,49,M,NA,Black or African American,AG
146113266,133008199,48,M,Not Hispanic or Latino,Black or African American,AG
146113277,133008210,NA,NA,NA,NA,NA
146113304,133008231,24,M,Not Hispanic or Latino,Black or African American,AG
146113314,133008239,29,M,Not Hispanic or Latino,Black or African American,AG
146113333,133008254,53,M,Not Hispanic or Latino,Black or African American,AG
146113334,133008254,54,M,Not Hispanic or Latino,Black or African American,AG
146113339,133008257,43,M,Not Hispanic or Latino,American Indian or Alaska Native,AG
146113351,133008266,46,F,Not Hispanic or Latino,Black or African American,AG
146506294,133361204,29,M,Unknown,Black or African American,AG
146508582,133361204,53,F,Not Hispanic or Latino,Black or African American,AG
146506324,133357485,53,F,Not Hispanic or Latino,Black or African American,AG
146508614,133357490,54,F,Not Hispanic or Latino,Black or African American,AG
146506353,133361249,37,F,Not Hispanic or Latino,Black or African American,AG
146508648,133361258,50,M,Not Hispanic or Latino,Black or African American,AG
146508647,133361258,18,M,Hispanic or Latino,White,AG
146508643,133361258,NA,NA,NA,NA,NA
146508646,133361258,20,F,Hispanic or Latino,White,AG
146508672,133361276,30,M,Hispanic or Latino,White,AG
146508673,133361278,NA,NA,NA,NA,NA
146508676,133361278,41,M,Not Hispanic or Latino,Black or African American,AG
146508688,133361292,58,M,Not Hispanic or Latino,Black or African American,AG
146508750,133361339,25,F,Not Hispanic or Latino,Black or African American,AG
146508766,133357620,40,M,Not Hispanic or Latino,Black or African American,AG
146508785,133361367,NA,NA,NA,NA,NA
146506517,133361373,29,M,Unknown,Black or African American,AG
146506521,133361376,NA,NA,NA,NA,NA
146506535,133357659,NA,NA,NA,NA,NA
146508817,133361400,NA,NA,NA,NA,NA
146508819,133361401,34,F,Not Hispanic or Latino,Black or African American,AG
146506573,133361428,27,M,NA,Black or African American,AG
146506584,133361434,43,M,Not Hispanic or Latino,White,AG
146508863,133361439,NA,NA,NA,NA,NA
146508861,133361439,78,F,NA,White,AG
146508862,133361439,35,F,NA,White,AG
146508860,133361439,30,M,NA,White,AG
146508875,133361447,38,M,Not Hispanic or Latino,Black or African American,AG
146508897,133361468,46,M,Unknown,Black or African American,AG
146508900,133361468,35,F,Not Hispanic or Latino,Black or African American,AG
146508915,133357729,45,M,Not Hispanic or Latino,Black or African American,AG
146508920,133361485,41,F,NA,Black or African American,AG
146508927,133357739,26,M,Not Hispanic or Latino,Black or African American,AG
146508931,133361493,50,M,Not Hispanic or Latino,Black or African American,AG
146508937,133361499,23,M,Not Hispanic or Latino,Black or African American,AG
146506651,133361503,NA,NA,NA,NA,NA
146506661,133357764,20,F,NA,Black or African American,AG
146508955,133361517,60,M,NA,Black or African American,AG
146508956,133361517,55,F,Not Hispanic or Latino,Black or African American,AG
146508974,133361530,75,M,Not Hispanic or Latino,Black or African American,AG
146508981,133361535,49,F,Hispanic or Latino,White,AG
146508988,133361543,37,M,Hispanic or Latino,White,AG
146509006,133361563,80,M,NA,Black or African American,AG
146509011,133361566,NA,NA,NA,NA,NA
146506754,133357841,31,M,Unknown,Black or African American,AG
146509045,133361591,40,F,Not Hispanic or Latino,Black or African American,AG
146506768,133357856,NA,NA,NA,NA,NA
146506777,133357862,42,F,Not Hispanic or Latino,Black or African American,AG
146509083,133357889,27,M,NA,Black or African American,AG
146509105,133361645,33,F,Not Hispanic or Latino,Black or African American,AG
146509109,133361647,31,M,Hispanic or Latino,White,AG
146509119,133361657,37,F,Not Hispanic or Latino,Black or African American,AG
146506874,133357943,NA,NA,NA,NA,NA
146509162,133357960,29,M,Not Hispanic or Latino,Black or African American,AG
146509173,133361711,23,M,Not Hispanic or Latino,Black or African American,AG
146506912,133357980,NA,NA,NA,NA,NA
146506910,133357980,55,F,Not Hispanic or Latino,Black or African American,AG
146506911,133357980,26,F,Not Hispanic or Latino,Black or African American,AG
146506918,133361718,30,M,Not Hispanic or Latino,Black or African American,AG
146509183,133361718,25,F,Not Hispanic or Latino,Black or African American,AG
146509194,133361728,33,F,NA,Black or African American,AG
146509214,133361747,34,F,Not Hispanic or Latino,Black or African American,AG
146506957,133358019,88,F,Not Hispanic or Latino,White,AG
146509238,133361766,60,F,NA,Black or African American,AG
146507043,133361800,40,M,Not Hispanic or Latino,Black or African American,AG
146507044,133361800,35,F,Not Hispanic or Latino,Black or African American,AG
146507057,133361814,44,M,Not Hispanic or Latino,Black or African American,AG
146509295,133361834,46,F,Not Hispanic or Latino,Black or African American,AG
146507080,133358121,33,M,Hispanic or Latino,White,AG
146509308,133361844,14,F,Not Hispanic or Latino,Black or African American,AG
146509305,133361844,12,M,Not Hispanic or Latino,Black or African American,AG
146509320,133361855,61,F,Not Hispanic or Latino,Black or African American,AG
146507122,133361867,48,F,Not Hispanic or Latino,Black or African American,AG
146509351,133361888,58,M,Not Hispanic or Latino,Black or African American,AG
146509458,133361970,30,F,NA,Black or African American,AG
146507244,133358258,24,M,Not Hispanic or Latino,Black or African American,AG
146507293,133362007,29,F,Hispanic or Latino,White,AG
146509518,133358321,NA,NA,NA,NA,NA
146509525,133362027,NA,NA,NA,NA,NA
146507337,133358336,59,M,Not Hispanic or Latino,White,AG
146509533,133362036,40,M,Not Hispanic or Latino,Black or African American,AG
146509549,133362047,29,F,NA,Black or African American,AG
146509560,133362058,10,M,Not Hispanic or Latino,Black or African American,AG
146507393,133362080,NA,NA,NA,NA,NA
146507401,133358383,NA,NA,NA,NA,NA
146509594,133362095,48,M,Unknown,Asian,AG
147785548,134435983,40,F,Hispanic or Latino,White,AG
147785556,134435988,NA,NA,NA,NA,NA
147785555,134435988,NA,NA,NA,NA,NA
147785566,134435995,80,M,Unknown,White,AG
147787906,134437219,43,F,Not Hispanic or Latino,White,AG
147785584,134436007,54,M,Unknown,Black or African American,AG
147785586,134436009,13,F,Hispanic or Latino,White,AG
147785588,134436011,15,F,Unknown,White,AG
147785595,134436016,23,F,Unknown,White,AG
147785601,134436021,55,F,Not Hispanic or Latino,Black or African American,AG
147785606,134436026,8,F,Hispanic or Latino,White,AG
147785607,134436026,4,F,Hispanic or Latino,White,AG
145661263,132613313,60,F,Unknown,Black or African American,AG
147787926,134437240,19,F,Hispanic or Latino,White,AG
147785613,134436031,30,F,Unknown,White,AG
147785615,134436033,24,M,Unknown,Black or African American,AG
147785621,134436038,29,M,Unknown,Unknown,AG
145661270,132613318,27,F,Unknown,Unknown,AG
147785623,134436040,NA,NA,NA,NA,NA
147785629,134436045,76,F,Unknown,Asian,AG
145661273,132613321,46,F,Not Hispanic or Latino,Unknown,AG
145661287,132613332,61,M,Not Hispanic or Latino,White,AG
145661334,132617674,NA,NA,NA,NA,NA
147785631,134436047,43,M,Not Hispanic or Latino,White,AG
145656880,132617684,34,F,Unknown,Unknown,AG
145661361,132613396,NA,NA,NA,NA,NA
145656891,132617692,25,F,Hispanic or Latino,White,AG
145656904,132617705,26,M,Hispanic or Latino,White,AG
145656906,132617706,60,F,Not Hispanic or Latino,Black or African American,AG
147785637,134436049,40,F,Unknown,Unknown,AG
147787945,134437257,NA,NA,NA,NA,NA
147785644,134436055,51,F,Unknown,White,AG
147785655,134436063,NA,NA,NA,NA,NA
147785661,134436069,19,F,Not Hispanic or Latino,Black or African American,AG
145661379,132613411,41,M,Not Hispanic or Latino,White,AG
145661393,132613419,54,M,Unknown,White,AG
145661404,132613430,NA,NA,NA,NA,NA
147785664,134436072,31,M,Unknown,Unknown,AG
145661407,132613434,28,F,Not Hispanic or Latino,Black or African American,AG
145661419,132613447,67,F,Unknown,Unknown,AG
145661426,132613452,62,M,Not Hispanic or Latino,Black or African American,AG
145661432,132613457,63,M,Unknown,Asian,AG
145661448,132617767,39,M,Not Hispanic or Latino,White,AG
147785690,134436097,48,M,Unknown,White,AG
145656981,132617773,31,F,Unknown,Asian,AG
145661474,132613491,22,M,Unknown,White,AG
145657021,132617807,66,M,Unknown,Unknown,AG
145661496,132613514,53,F,Hispanic or Latino,White,AG
145661556,132613558,24,M,Hispanic or Latino,White,AG
145661557,132613558,NA,NA,NA,NA,NA
145661561,132613560,57,M,Unknown,Unknown,AG
145657093,132613564,29,F,Not Hispanic or Latino,Black or African American,AG
145661574,132613572,NA,NA,NA,NA,NA
145661590,132613585,53,M,Unknown,White,AG
145657332,132613878,49,M,Unknown,Unknown,AG
145661911,132618086,48,M,Not Hispanic or Latino,Asian,AG
145661916,132613884,NA,NA,NA,NA,NA
145657350,132618095,27,F,Unknown,Black or African American,AG
145657372,132613915,24,F,Unknown,Black or African American,AG
147787990,134437293,NA,M,Unknown,White,99
145661977,132618123,24,F,Unknown,White,AG
145661978,132618123,37,M,Hispanic or Latino,White,AG
145662001,132613956,NA,NA,NA,NA,NA
145662004,132613960,34,F,Unknown,Unknown,AG
145657397,132613969,28,F,Not Hispanic or Latino,Black or African American,AG
145662060,132614014,53,F,Hispanic or Latino,White,AG
145662074,132614028,61,F,Unknown,White,AG
145662076,132614028,68,F,Unknown,White,AG
145662099,132614046,38,F,Unknown,Black or African American,AG
145662132,132614076,36,F,Unknown,Unknown,AG
145662146,132614089,28,F,Unknown,White,AG
146106848,133006973,NA,NA,NA,NA,NA
146106868,133006990,26,M,Not Hispanic or Latino,White,AG
146106881,133006999,51,F,Not Hispanic or Latino,Black or African American,AG
146106934,133007053,25,F,Not Hispanic or Latino,Black or African American,AG
146106933,133007053,79,M,NA,Black or African American,AG
146106928,133007053,73,F,NA,Black or African American,AG
146106947,133007053,20,M,Not Hispanic or Latino,Black or African American,AG
146106943,133007053,28,M,Not Hispanic or Latino,Black or African American,AG
146106936,133007053,56,F,NA,Black or African American,AG
146106931,133007053,51,F,NA,Black or African American,AG
146110953,133007053,20,F,Not Hispanic or Latino,Black or African American,AG
146106953,133007060,87,F,Not Hispanic or Latino,Black or African American,AG
146106982,133007084,54,F,NA,Black or African American,AG
146106989,133007091,20,F,Not Hispanic or Latino,Asian,AG
146107001,133007100,40,M,Not Hispanic or Latino,Black or African American,AG
146107079,133004487,NA,NA,NA,NA,NA
146107095,133007180,45,M,Hispanic or Latino,White,AG
146111004,133004495,21,F,Not Hispanic or Latino,Black or African American,AG
146107113,133007192,78,M,Not Hispanic or Latino,Black or African American,AG
146107111,133007192,NA,NA,NA,NA,NA
146107123,133007204,70,M,Not Hispanic or Latino,Black or African American,AG
146107139,133007218,24,M,Hispanic or Latino,White,AG
146107170,133007244,NA,NA,NA,NA,NA
146107189,133007258,NA,NA,NA,NA,NA
146107208,133007271,55,M,Hispanic or Latino,White,AG
146107203,133007271,28,M,Not Hispanic or Latino,White,AG
146107210,133007271,NA,NA,NA,NA,NA
146107253,133007312,38,M,Hispanic or Latino,White,AG
146107261,133007319,51,M,NA,White,AG
146107345,133007391,19,M,Hispanic or Latino,White,AG
146107391,133007425,33,F,NA,Black or African American,AG
146111100,133004583,29,F,Not Hispanic or Latino,Black or African American,AG
146107433,133007455,41,F,Not Hispanic or Latino,White,AG
146107452,133007472,64,M,Not Hispanic or Latino,Black or African American,AG
146107518,133007527,NA,NA,NA,NA,NA
146111149,133007538,23,M,Not Hispanic or Latino,Black or African American,AG
146107530,133007538,23,F,Not Hispanic or Latino,Black or African American,AG
146111159,133007554,77,F,Unknown,Black or African American,AG
146107552,133007561,NA,NA,NA,NA,NA
146107582,133007587,48,F,Hispanic or Latino,White,AG
146107591,133007594,NA,NA,NA,NA,NA
146111238,133004700,NA,NA,NA,NA,NA
146107721,133007707,28,M,Hispanic or Latino,White,AG
146111253,133004715,83,F,Not Hispanic or Latino,White,AG
146107743,133007729,42,M,Not Hispanic or Latino,Black or African American,AG
146107768,133007749,NA,NA,NA,NA,NA
146107796,133007772,54,M,Not Hispanic or Latino,Black or African American,AG
146107806,133004734,40,F,Not Hispanic or Latino,Black or African American,AG
146107821,133007795,70,F,Not Hispanic or Latino,Black or African American,AG
146107824,133007798,29,M,Not Hispanic or Latino,White,AG
146107860,133007831,NA,NA,NA,NA,NA
146107869,133007840,53,F,Not Hispanic or Latino,Black or African American,AG
146107882,133007850,20,M,Not Hispanic or Latino,White,AG
146112906,133007866,NA,NA,NA,NA,NA
146112949,133007913,24,F,Not Hispanic or Latino,Black or African American,AG
146112974,133007937,35,F,Not Hispanic or Latino,Black or African American,AG
146113049,133004797,35,M,Hispanic or Latino,White,AG
146113078,133008026,35,F,Not Hispanic or Latino,Black or African American,AG
146113109,133008050,34,F,Not Hispanic or Latino,Black or African American,AG
146113146,133008089,45,M,Not Hispanic or Latino,Black or African American,AG
146111395,133004847,NA,NA,NA,NA,NA
146113240,133008176,76,F,Not Hispanic or Latino,Black or African American,AG
146113276,133008208,NA,NA,NA,NA,NA
146113295,133008224,28,F,Not Hispanic or Latino,Black or African American,AG
146113309,133008236,75,F,Not Hispanic or Latino,Black or African American,AG
146113318,133004890,30,M,Not Hispanic or Latino,Black or African American,AG
146113319,133004890,NA,NA,NA,NA,NA
146113331,133004896,24,M,NA,Black or African American,AG
146113364,133008269,35,F,Not Hispanic or Latino,Black or African American,AG
146113401,133008293,43,F,Hispanic or Latino,White,AG
146113417,133008306,79,F,Not Hispanic or Latino,Black or African American,AG
146113429,133008317,52,F,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,AG
146113435,133008323,21,M,Not Hispanic or Latino,Black or African American,AG
146106240,133006476,64,M,Not Hispanic or Latino,Black or African American,AG
146106335,133006547,33,M,Hispanic or Latino,White,AG
146106347,133006558,19,M,NA,Black or African American,AG
146106369,133006576,67,M,NA,Black or African American,AG
146106443,133006641,50,M,Hispanic or Latino,White,AG
146106462,133006657,43,F,Hispanic or Latino,White,AG
146107110,133007190,59,F,NA,Black or African American,AG
146107233,133007292,52,F,Not Hispanic or Latino,Black or African American,AG
146107252,133007311,40,M,Not Hispanic or Latino,Black or African American,AG
146107260,133007318,29,M,Not Hispanic or Latino,White,AG
146111064,133007322,28,M,NA,Asian,AG
146107451,133007471,24,M,NA,White,AG
146107500,133007513,35,M,Hispanic or Latino,White,AG
146107515,133007524,NA,NA,NA,NA,NA
146107547,133007556,NA,NA,NA,NA,NA
146107581,133007585,NA,NA,NA,NA,NA
146107616,133007619,50,M,NA,Black or African American,AG
146111197,133007642,36,F,Not Hispanic or Latino,Black or African American,AG
146107652,133007649,23,M,Not Hispanic or Latino,Black or African American,AG
146107666,133007659,58,M,Not Hispanic or Latino,Black or African American,AG
146107719,133007705,43,M,Not Hispanic or Latino,White,AG
146107729,133007715,47,M,Not Hispanic or Latino,Black or African American,AG
146107732,133007718,34,M,Hispanic or Latino,White,AG
146107764,133007747,53,F,NA,Black or African American,AG
146107802,133007778,57,M,Not Hispanic or Latino,Black or African American,AG
146107829,133007802,55,M,NA,White,AG
146107854,133007826,NA,NA,NA,NA,NA
146107865,133007836,NA,NA,NA,NA,NA
146112919,133007880,28,M,Not Hispanic or Latino,Black or African American,AG
146112933,133007896,35,F,Not Hispanic or Latino,Black or African American,AG
146112958,133004762,39,F,Not Hispanic or Latino,Black or African American,AG
146112969,133007933,32,M,Not Hispanic or Latino,Black or African American,AG
146113243,133008179,77,F,Not Hispanic or Latino,White,AG
146113267,133008201,23,M,Not Hispanic or Latino,Black or African American,AG
146113290,133008220,60,M,Not Hispanic or Latino,Asian,AG
146113400,133008294,47,F,Not Hispanic or Latino,Black or African American,AG
146113410,133008299,60,M,Not Hispanic or Latino,Black or African American,AG
146113421,133008309,26,F,Not Hispanic or Latino,Black or African American,AG
146106210,133006451,39,M,Hispanic or Latino,White,AG
146110683,133006473,20,F,Unknown,White,AG
146106237,133006473,28,F,Not Hispanic or Latino,Black or African American,AG
146106310,133006523,56,M,Not Hispanic or Latino,Black or African American,AG
146106317,133006529,NA,NA,NA,NA,NA
146106511,133006700,41,M,NA,Black or African American,AG
146106535,133006716,45,M,Hispanic or Latino,White,AG
146106773,133004395,43,M,Not Hispanic or Latino,Black or African American,AG
146106791,133006922,23,M,Unknown,White,AG
146110971,133004468,72,M,NA,Black or African American,AG
146106981,133007083,35,M,NA,White,AG
146106988,133007090,39,F,Not Hispanic or Latino,Black or African American,AG
146110980,133004478,48,F,Not Hispanic or Latino,Black or African American,AG
146107004,133007104,68,M,NA,Black or African American,AG
146107047,133007143,63,F,Unknown,White,AG
146110994,133004488,NA,NA,NA,NA,NA
146107129,133007209,24,M,Not Hispanic or Latino,Black or African American,AG
146107127,133007209,47,M,Not Hispanic or Latino,Black or African American,AG
146107133,133007214,NA,NA,NA,NA,NA
146107143,133007222,59,F,Not Hispanic or Latino,Black or African American,AG
146107141,133007222,25,F,Hispanic or Latino,Black or African American,AG
146107162,133007238,24,M,Not Hispanic or Latino,Black or African American,AG
146107161,133007238,25,F,Not Hispanic or Latino,Black or African American,AG
146107180,133007251,62,M,Not Hispanic or Latino,Black or African American,AG
146107244,133007303,24,F,Hispanic or Latino,White,AG
146107265,133007324,67,M,NA,Asian,AG
146107277,133007338,NA,NA,NA,NA,NA
146107286,133007348,44,M,Hispanic or Latino,White,AG
146107297,133007358,NA,NA,NA,NA,NA
146107353,133007399,40,M,Hispanic or Latino,White,AG
146107393,133007426,31,M,NA,Black or African American,AG
146107429,133007451,48,M,Not Hispanic or Latino,Black or African American,AG
146107491,133007505,NA,NA,NA,NA,NA
146107496,133007510,NA,NA,NA,NA,NA
146107501,133004624,43,M,Not Hispanic or Latino,White,AG
146107524,133007532,50,M,NA,White,AG
146107522,133007532,39,M,NA,White,AG
146107544,133007553,NA,NA,NA,NA,NA
146107554,133007563,NA,NA,NA,NA,NA
146107577,133007582,NA,NA,NA,NA,NA
146107596,133007599,67,M,Hispanic or Latino,White,AG
146107606,133007610,32,F,Not Hispanic or Latino,Black or African American,AG
146107627,133007628,23,F,Hispanic or Latino,White,AG
146107647,133007645,52,M,Not Hispanic or Latino,White,AG
