"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,145661361,132613396,1,1,,,,,,"",,,"",,
2020,145656891,132617692,1,4,,,,5,25,"F",1,1,"U",25,0
2020,145656904,132617705,1,4,,,,5,26,"M",1,1,"U",26,0
2020,145656906,132617706,1,4,,,,5,60,"F",2,2,"U",60,0
2020,147785637,134436049,1,4,,,,5,40,"F",0,3,"U",40,0
2020,147787945,134437257,1,9,,,,,,"",,,"",,
2020,147785644,134436055,1,4,,,,5,51,"F",1,3,"U",51,0
2020,147785655,134436063,1,1,,,,,,"",,,"",,
2020,147785661,134436069,1,4,,,,5,19,"F",2,2,"R",19,0
2020,145661379,132613411,1,4,,,,5,41,"M",1,2,"R",41,0
2020,145661393,132613419,1,4,,,,5,54,"M",1,3,"U",54,0
2020,145661404,132613430,1,1,,,,,,"",,,"",,
2020,147785664,134436072,1,4,,,,5,31,"M",0,3,"U",31,0
2020,145661407,132613434,1,4,,,,5,28,"F",2,2,"U",28,0
2020,145661419,132613447,1,4,,,,5,67,"F",0,3,"U",67,0
2020,145661426,132613452,1,4,,,,5,62,"M",2,2,"U",62,0
2020,145661432,132613457,1,4,,,,5,63,"M",4,3,"U",63,0
2020,145661448,132617767,1,4,,,,5,39,"M",1,2,"U",39,0
2020,147785690,134436097,1,4,,,,5,48,"M",1,3,"U",48,0
2020,145656981,132617773,1,4,,,,5,31,"F",4,3,"U",31,0
2020,145661474,132613491,1,4,,,,5,22,"M",1,3,"U",22,0
2020,145657021,132617807,1,4,,,,5,66,"M",0,3,"U",66,0
2020,145661496,132613514,1,4,,,,5,53,"F",1,1,"U",53,0
2020,145661556,132613558,1,4,,,,5,24,"M",1,1,"U",24,0
2020,145661557,132613558,2,1,,,,,,"",,,"",,
2020,145661561,132613560,1,4,,,,5,57,"M",0,3,"U",57,0
2020,145657093,132613564,1,4,,,,5,29,"F",2,2,"N",29,0
2020,145661574,132613572,1,3,,,,,,"",,,"",,
2020,145661590,132613585,1,4,,,,5,53,"M",1,3,"N",53,0
2020,145657332,132613878,1,4,,,,5,49,"M",0,3,"U",49,0
2020,145661911,132618086,1,4,,,,5,48,"M",4,2,"U",48,0
2020,145661916,132613884,1,1,,,,,,"",,,"",,
2020,145657350,132618095,1,4,,,,5,27,"F",2,3,"R",27,0
2020,145657372,132613915,1,4,,,,5,24,"F",2,3,"U",24,0
2020,147787990,134437293,1,4,,,,6,,"M",1,3,"R",,
2020,145661977,132618123,1,4,,,,5,24,"F",1,3,"R",24,0
2020,145661978,132618123,2,4,,,,5,37,"M",1,1,"R",37,0
2020,145662001,132613956,1,1,,,,,,"",,,"",,
2020,145662004,132613960,1,4,,,,5,34,"F",0,3,"U",34,0
2020,145657397,132613969,1,4,,,,5,28,"F",2,2,"U",28,0
2020,145662060,132614014,1,4,,,,5,53,"F",1,1,"U",53,0
2020,145662074,132614028,1,4,,,,5,61,"F",1,3,"U",61,0
2020,145662076,132614028,2,4,,,,5,68,"F",1,3,"U",68,0
2020,145662099,132614046,1,4,,,,5,38,"F",2,3,"U",38,0
2020,145662132,132614076,1,4,,,,5,36,"F",0,3,"U",36,0
2020,145662146,132614089,1,4,,,,5,28,"F",1,3,"U",28,0
2020,146106848,133006973,1,8,,,,,,"",,,"",,
2020,146106868,133006990,1,4,,,,5,26,"M",1,2,"R",26,0
2020,146106881,133006999,1,4,,,,5,51,"F",2,2,"R",51,0
2020,146106934,133007053,4,4,,,,5,25,"F",2,2,"R",25,0
2020,146106933,133007053,3,4,,,,5,79,"M",2,,"R",79,0
2020,146106928,133007053,1,4,,,,5,73,"F",2,,"R",73,0
2020,146106947,133007053,8,4,,,,5,20,"M",2,2,"R",20,0
2020,146106943,133007053,7,4,,,,5,28,"M",2,2,"R",28,0
2020,146106936,133007053,5,4,,,,5,56,"F",2,,"R",56,0
2020,146106931,133007053,2,4,,,,5,51,"F",2,,"N",51,0
2020,146110953,133007053,6,4,,,,5,20,"F",2,2,"R",20,0
2020,146106953,133007060,1,4,,,,5,87,"F",2,2,"R",87,0
2020,146106982,133007084,1,4,,,,5,54,"F",2,,"R",54,0
2020,146106989,133007091,1,4,,,,5,20,"F",4,2,"R",20,0
2020,146107001,133007100,1,4,,,,5,40,"M",2,2,"N",40,0
2020,146107079,133004487,1,1,,,,,,"",,,"",,
2020,146107095,133007180,1,4,,,,5,45,"M",1,1,"R",45,0
2020,146111004,133004495,1,4,,,,5,21,"F",2,2,"R",21,0
2020,146107113,133007192,2,4,,,,5,78,"M",2,2,"R",78,0
2020,146107111,133007192,1,2,,,,,,"",,,"",,
2020,146107123,133007204,1,4,,,,5,70,"M",2,2,"R",70,0
2020,146107139,133007218,1,4,,,,5,24,"M",1,1,"R",24,0
2020,146107170,133007244,1,1,,,,,,"",,,"",,
2020,146107189,133007258,1,1,,,,,,"",,,"",,
2020,146107208,133007271,2,4,,,,5,55,"M",1,1,"N",55,0
2020,146107203,133007271,1,4,,,,5,28,"M",1,2,"N",28,0
2020,146107210,133007271,3,1,,,,,,"",,,"",,
2020,146107253,133007312,1,4,,,,5,38,"M",1,1,"R",38,0
2020,146107261,133007319,1,4,,,,5,51,"M",1,,"R",51,0
2020,146107345,133007391,1,4,,,,5,19,"M",1,1,"R",19,0
2020,146107391,133007425,1,4,,,,5,33,"F",2,,"N",33,0
2020,146111100,133004583,1,4,,,,5,29,"F",2,2,"R",29,0
2020,146107433,133007455,1,4,,,,5,41,"F",1,2,"R",41,0
2020,146107452,133007472,1,4,,,,5,64,"M",2,2,"R",64,0
2020,146107518,133007527,1,1,,,,,,"",,,"",,
2020,146111149,133007538,1,4,,,,5,23,"M",2,2,"R",23,0
2020,146107530,133007538,2,4,,,,5,23,"F",2,2,"R",23,0
2020,146111159,133007554,1,4,,,,5,77,"F",2,3,"R",77,0
2020,146107552,133007561,1,1,,,,,,"",,,"",,
2020,146107582,133007587,1,4,,,,5,48,"F",1,1,"R",48,0
2020,146107591,133007594,1,1,,,,,,"",,,"",,
2020,146111238,133004700,1,1,,,,,,"",,,"",,
2020,146107721,133007707,1,4,,,,5,28,"M",1,1,"U",28,0
2020,146111253,133004715,1,4,,,,5,83,"F",1,2,"R",83,0
2020,146107743,133007729,1,4,,,,5,42,"M",2,2,"R",42,0
2020,146107768,133007749,1,1,,,,,,"",,,"",,
2020,146107796,133007772,1,4,,,,5,54,"M",2,2,"R",54,0
2020,146107806,133004734,1,4,,,,5,40,"F",2,2,"R",40,0
2020,146107821,133007795,1,4,,,,5,70,"F",2,2,"R",70,0
2020,146107824,133007798,1,4,,,,5,29,"M",1,2,"N",29,0
2020,146107860,133007831,1,8,,,,,,"",,,"",,
2020,146107869,133007840,1,4,,,,5,53,"F",2,2,"R",53,0
2020,146107882,133007850,1,4,,,,5,20,"M",1,2,"U",20,0
2020,146112906,133007866,1,1,,,,,,"",,,"",,
2020,146112949,133007913,1,4,,,,5,24,"F",2,2,"R",24,0
2020,146112974,133007937,1,4,,,,5,35,"F",2,2,"R",35,0
2020,146113049,133004797,1,4,,,,5,35,"M",1,1,"R",35,0
2020,146113078,133008026,1,4,,,,5,35,"F",2,2,"R",35,0
2020,146113109,133008050,1,4,,,,5,34,"F",2,2,"R",34,0
2020,146113146,133008089,1,4,,,,5,45,"M",2,2,"R",45,0
2020,146111395,133004847,1,1,,,,,,"",,,"",,
2020,146113240,133008176,1,4,,,,5,76,"F",2,2,"R",76,0
2020,146113276,133008208,1,1,,,,,,"",,,"",,
2020,146113295,133008224,1,4,,,,5,28,"F",2,2,"R",28,0
2020,146113309,133008236,1,4,,,,5,75,"F",2,2,"R",75,0
2020,146113318,133004890,1,4,,,,5,30,"M",2,2,"R",30,0
2020,146113319,133004890,2,8,,,,,,"",,,"",,
2020,146113331,133004896,1,4,,,,5,24,"M",2,,"R",24,0
2020,146113364,133008269,1,4,,,,5,35,"F",2,2,"R",35,0
2020,146113401,133008293,1,4,,,,5,43,"F",1,1,"R",43,0
2020,146113417,133008306,1,4,,,,5,79,"F",2,2,"R",79,0
2020,146113429,133008317,1,4,,,,5,52,"F",8,2,"N",52,0
2020,146113435,133008323,1,4,,,,5,21,"M",2,2,"U",21,0
2020,146106240,133006476,1,4,,,,5,64,"M",2,2,"R",64,0
2020,146106335,133006547,1,4,,,,5,33,"M",1,1,"R",33,0
2020,146106347,133006558,1,4,,,,5,19,"M",2,,"R",19,0
2020,146106369,133006576,1,4,,,,5,67,"M",2,,"R",67,0
2020,146106443,133006641,1,4,,,,5,50,"M",1,1,"R",50,0
2020,146106462,133006657,1,4,,,,5,43,"F",1,1,"R",43,0
2020,146107110,133007190,1,4,,,,5,59,"F",2,,"R",59,0
2020,146107233,133007292,1,4,,,,5,52,"F",2,2,"N",52,0
2020,146107252,133007311,1,4,,,,5,40,"M",2,2,"R",40,0
2020,146107260,133007318,1,4,,,,5,29,"M",1,2,"R",29,0
2020,146111064,133007322,1,5,3,1,,5,28,"M",4,,"R",28,0
2020,146107451,133007471,1,4,,,,5,24,"M",1,,"U",24,0
2020,146107500,133007513,1,4,,,,5,35,"M",1,1,"R",35,0
2020,146107515,133007524,1,1,,,,,,"",,,"",,
2020,146107547,133007556,1,8,,,,,,"",,,"",,
2020,146107581,133007585,1,1,,,,,,"",,,"",,
2020,146107616,133007619,1,4,,,,5,50,"M",2,,"R",50,0
2020,146111197,133007642,1,4,,,,5,36,"F",2,2,"R",36,0
2020,146107652,133007649,1,4,,,,5,23,"M",2,2,"R",23,0
2020,146107666,133007659,1,4,,,,5,58,"M",2,2,"R",58,0
2020,146107719,133007705,1,4,,,,5,43,"M",1,2,"R",43,0
2020,146107729,133007715,1,4,,,,5,47,"M",2,2,"R",47,0
2020,146107732,133007718,1,4,,,,5,34,"M",1,1,"R",34,0
2020,146107764,133007747,1,4,,,,5,53,"F",2,,"R",53,0
2020,146107802,133007778,1,4,,,,5,57,"M",2,2,"R",57,0
2020,146107829,133007802,1,4,,,,5,55,"M",1,,"R",55,0
2020,146107854,133007826,1,1,,,,,,"",,,"",,
2020,146107865,133007836,1,1,,,,,,"",,,"",,
2020,146112919,133007880,1,4,,,,5,28,"M",2,2,"R",28,0
2020,146112933,133007896,1,4,,,,5,35,"F",2,2,"R",35,0
2020,146112958,133004762,1,4,,,,5,39,"F",2,2,"R",39,0
2020,146112969,133007933,1,4,,,,5,32,"M",2,2,"N",32,0
2020,146113243,133008179,1,4,,,,5,77,"F",1,2,"R",77,0
2020,146113267,133008201,1,4,,,,5,23,"M",2,2,"R",23,0
2020,146113290,133008220,1,4,,,,5,60,"M",4,2,"N",60,0
2020,146113400,133008294,1,4,,,,5,47,"F",2,2,"R",47,0
2020,146113410,133008299,1,4,,,,5,60,"M",2,2,"R",60,0
2020,146113421,133008309,1,4,,,,5,26,"F",2,2,"R",26,0
2020,146106210,133006451,1,4,,,,5,39,"M",1,1,"R",39,0
2020,146110683,133006473,1,4,,,,5,20,"F",1,3,"N",20,0
2020,146106237,133006473,2,4,,,,5,28,"F",2,2,"R",28,0
2020,146106310,133006523,1,4,,,,5,56,"M",2,2,"R",56,0
2020,146106317,133006529,1,1,,,,,,"",,,"",,
2020,146106511,133006700,1,4,,,,5,41,"M",2,,"R",41,0
2020,146106535,133006716,1,4,,,,5,45,"M",1,1,"N",45,0
2020,146106773,133004395,1,4,,,,5,43,"M",2,2,"R",43,0
2020,146106791,133006922,1,4,,,,5,23,"M",1,3,"U",23,0
2020,146110971,133004468,1,4,,,,5,72,"M",2,,"R",72,0
2020,146106981,133007083,1,4,,,,5,35,"M",1,,"R",35,0
2020,146106988,133007090,1,4,,,,5,39,"F",2,2,"R",39,0
2020,146110980,133004478,1,4,,,,5,48,"F",2,2,"R",48,0
2020,146107004,133007104,1,4,,,,5,68,"M",2,,"R",68,0
2020,146107047,133007143,1,4,,,,5,63,"F",1,3,"R",63,0
2020,146110994,133004488,1,1,,,,,,"",,,"",,
2020,146107129,133007209,2,4,,,,5,24,"M",2,2,"R",24,0
2020,146107127,133007209,1,4,,,,5,47,"M",2,2,"U",47,0
2020,146107133,133007214,1,1,,,,,,"",,,"",,
2020,146107143,133007222,2,4,,,,5,59,"F",2,2,"R",59,0
2020,146107141,133007222,1,4,,,,5,25,"F",2,1,"N",25,0
2020,146107162,133007238,2,4,,,,5,24,"M",2,2,"R",24,0
2020,146107161,133007238,1,4,,,,5,25,"F",2,2,"R",25,0
2020,146107180,133007251,1,4,,,,5,62,"M",2,2,"R",62,0
2020,146107244,133007303,1,4,,,,5,24,"F",1,1,"R",24,0
2020,146107265,133007324,1,4,,,,5,67,"M",4,,"N",67,0
2020,146107277,133007338,1,8,,,,,,"",,,"",,
2020,146107286,133007348,1,4,,,,5,44,"M",1,1,"R",44,0
2020,146107297,133007358,1,3,,,,,,"",,,"",,
2020,146107353,133007399,1,4,,,,5,40,"M",1,1,"N",40,0
2020,146107393,133007426,1,4,,,,5,31,"M",2,,"R",31,0
2020,146107429,133007451,1,4,,,,5,48,"M",2,2,"R",48,0
2020,146107491,133007505,1,1,,,,,,"",,,"",,
2020,146107496,133007510,1,1,,,,,,"",,,"",,
2020,146107501,133004624,1,4,,,,5,43,"M",1,2,"N",43,0
2020,146107524,133007532,2,5,5,1,,5,50,"M",1,,"N",50,0
2020,146107522,133007532,1,5,6,1,,5,39,"M",1,,"N",39,0
2020,146107544,133007553,1,1,,,,,,"",,,"",,
2020,146107554,133007563,1,1,,,,,,"",,,"",,
2020,146107577,133007582,1,1,,,,,,"",,,"",,
2020,146107596,133007599,1,4,,,,5,67,"M",1,1,"R",67,0
2020,146107606,133007610,1,4,,,,5,32,"F",2,2,"R",32,0
2020,146107627,133007628,1,4,,,,5,23,"F",1,1,"R",23,0
2020,146107647,133007645,1,4,,,,5,52,"M",1,2,"N",52,0
2020,146107663,133007660,1,4,,,,5,26,"F",2,2,"R",26,0
2020,146107665,133007660,2,4,,,,5,58,"M",2,3,"R",58,0
2020,146107682,133007672,2,4,,,,5,41,"M",2,,"U",41,0
2020,146107681,133007672,1,1,,,,,,"",,,"",,
2020,146107709,133004699,1,4,,,,5,41,"M",1,1,"R",41,0
2020,146107737,133007723,1,4,,,,5,60,"F",2,2,"R",60,0
2020,146107771,133007751,1,4,,,,5,19,"M",1,1,"R",19,0
2020,146107778,133004729,1,4,,,,5,51,"M",1,1,"R",51,0
2020,146864146,133666771,1,4,,,,5,29,"M",1,1,"U",29,0
2020,146107816,133007789,1,8,,,,,,"",,,"",,
2020,146107788,133007765,2,4,,,,5,50,"F",2,2,"R",50,0
2020,146107786,133007765,1,1,,,,,,"",,,"",,
2020,146107835,133007808,1,4,,,,5,43,"M",2,2,"R",43,0
2020,146107843,133007814,1,4,,,,5,37,"F",1,1,"R",37,0
2020,146107891,133007857,2,4,,,,5,27,"F",1,1,"R",27,0
2020,146107889,133007857,1,4,,,,5,29,"M",1,1,"R",29,0
2020,146112914,133007875,1,4,,,,5,25,"M",1,2,"R",25,0
2020,146111291,133007891,1,4,,,,5,26,"M",1,2,"N",26,0
2020,146112947,133007911,1,1,,,,,,"",,,"",,
2020,146112973,133007936,1,4,,,,5,25,"F",2,2,"R",25,0
2020,146113066,133008012,1,4,,,,5,21,"M",2,1,"R",21,0
2020,146111352,133008028,1,4,,,,5,28,"M",2,2,"N",28,0
2020,146113098,133008043,1,1,,,,,,"",,,"",,
2020,146113123,133008063,1,4,,,,5,51,"M",1,2,"R",51,0
2020,146113141,133008083,1,4,,,,5,29,"F",2,2,"R",29,0
2020,146113238,133008175,1,4,,,,5,17,"F",1,2,"N",17,0
2020,146113258,133008193,1,4,,,,5,54,"F",2,2,"N",54,0
2020,147785293,134435770,1,4,,,,5,62,"F",1,3,"U",62,0
2020,147785296,134435773,1,4,,,,5,60,"F",1,2,"U",60,0
2020,147785297,134435774,1,8,,,,,,"",,,"",,
2020,147785301,134435778,1,8,,,,,,"",,,"",,
2020,147782729,134435783,1,4,,,,4,,"F",2,2,"N",,
2020,147785327,134435796,1,4,,,,5,7,"F",0,1,"N",7,0
2020,147782751,134437102,1,4,,,,5,55,"M",2,3,"U",55,0
2020,147785336,134435806,1,4,,,,5,21,"F",2,3,"R",21,0
2020,147785339,134435809,1,1,,,,,,"",,,"",,
2020,147785344,134435814,1,4,,,,5,34,"M",1,1,"R",34,0
2020,147782772,134437121,1,4,,,,5,24,"M",2,1,"U",24,0
2020,147785350,134435821,1,1,,,,,,"",,,"",,
2020,147782773,134437122,1,4,,,,5,76,"M",1,2,"U",76,0
2020,147785358,134435826,1,4,,,,5,32,"M",0,3,"R",32,0
2020,147785360,134435828,1,4,,,,5,68,"F",2,3,"U",68,0
2020,147785361,134435829,1,4,,,,4,,"F",1,1,"U",,
2020,147782775,134437126,1,4,,,,5,29,"M",1,1,"U",29,0
2020,147782777,134435834,1,8,,,,,,"",,,"",,
2020,147785371,134435837,1,4,,,,5,19,"M",2,3,"U",19,0
2020,147782786,134437134,3,4,,,,5,41,"M",0,3,"U",41,0
2020,147782784,134437134,1,4,,,,5,41,"F",2,3,"U",41,0
2020,147782791,134437134,8,4,,,,5,15,"M",0,3,"U",15,0
2020,147782787,134437134,4,4,,,,5,41,"M",0,3,"U",41,0
2020,147782790,134437134,7,4,,,,5,20,"M",0,3,"U",20,0
2020,147782792,134437134,9,4,,,,5,9,"M",0,3,"U",9,0
2020,147782788,134437134,5,4,,,,5,60,"F",0,3,"U",60,0
2020,147782785,134437134,2,4,,,,5,41,"F",2,3,"U",41,0
2020,147782789,134437134,6,4,,,,5,60,"F",0,3,"U",60,0
2020,145839972,132767288,1,4,,,,5,40,"M",1,3,"U",40,0
2020,145837219,132764159,1,4,,,,5,45,"M",1,1,"U",45,0
2020,145837282,132767352,1,9,,,,,,"",,,"",,
2020,145840057,132764228,1,2,,,,,,"",,,"",,
2020,145840093,132767367,1,4,,,,5,38,"F",0,3,"U",38,0
2020,145837315,132767379,1,4,,,,5,46,"M",0,3,"R",46,0
2020,145840116,132764283,1,4,,,,5,61,"M",1,3,"R",61,0
2020,145840130,132764293,1,4,,,,5,49,"F",2,2,"N",49,0
2020,145837332,132767398,1,4,,,,5,25,"M",0,3,"U",25,0
2020,145840143,132767401,1,4,,,,5,42,"M",4,3,"U",42,0
2020,145837365,132767430,1,4,,,,5,51,"M",1,2,"R",51,0
2020,145837374,132764330,1,4,,,,5,32,"F",4,3,"R",32,0
2020,145840200,132767449,1,1,,,,,,"",,,"",,
2020,145837397,132764357,1,1,,,,,,"",,,"",,
2020,145837416,132767475,1,4,,,,5,36,"F",2,2,"R",36,0
2020,145840251,132767477,1,4,,,,5,41,"M",0,3,"R",41,0
2020,145840266,132764398,1,5,2,7,,5,31,"M",2,3,"R",31,0
2020,145840290,132764416,1,4,,,,5,27,"F",0,3,"U",27,0
2020,145840328,132764445,1,4,,,,5,54,"F",2,3,"R",54,0
2020,145837456,132767527,1,4,,,,5,42,"M",1,3,"U",42,0
2020,145837457,132767527,2,4,,,,5,30,"M",2,2,"U",30,0
2020,145837472,132764473,1,8,,,,,,"",,,"",,
2020,145840386,132764494,1,3,,,,,,"",,,"",,
2020,145837505,132767569,1,4,,,,5,32,"F",4,2,"U",32,0
2020,145840432,132764531,1,1,,,,,,"",,,"",,
2020,145837534,132767595,1,4,,,,5,28,"M",0,3,"R",28,0
2020,145837543,132767602,1,4,,,,5,22,"F",0,3,"U",22,0
2020,145840532,132764612,1,4,,,,5,57,"M",0,3,"U",57,0
2020,145840544,132767625,1,8,,,,,,"",,,"",,
2020,145837580,132767636,1,4,,,,5,24,"M",0,3,"U",24,0
2020,145837604,132767669,1,4,,,,5,60,"M",4,3,"U",60,0
2020,145840645,132764697,1,4,,,,5,70,"M",1,2,"U",70,0
2020,145840659,132767684,1,4,,,,5,36,"F",2,3,"R",36,0
2020,145837638,132767697,1,4,,,,5,30,"F",2,3,"R",30,0
2020,145840703,132764756,1,1,,,,,,"",,,"",,
2020,145837670,132767731,1,1,,,,,,"",,,"",,
2020,145837672,132764813,1,9,,,,,,"",,,"",,
2020,145837687,132767745,1,1,,,,,,"",,,"",,
2020,145837693,132767751,1,8,,,,,,"",,,"",,
2020,145837697,132767754,1,4,,,,5,48,"M",1,3,"U",48,0
2020,145837706,132764886,1,8,,,,,,"",,,"",,
2020,145840917,132767781,1,4,,,,5,26,"M",2,3,"N",26,0
2020,145837759,132767794,1,4,,,,5,28,"M",0,3,"U",28,0
2020,145837768,132767798,1,4,,,,5,39,"M",1,1,"U",39,0
2020,145840980,132764996,1,4,,,,5,23,"F",0,3,"U",23,0
2020,145841037,132765038,1,4,,,,5,55,"F",1,3,"R",55,0
2020,145841049,132765049,1,4,,,,5,46,"M",1,3,"U",46,0
2020,145837837,132767858,1,4,,,,5,71,"F",1,3,"U",71,0
2020,145841115,132765109,1,4,,,,5,61,"M",0,3,"U",61,0
2020,145837900,132767921,1,4,,,,5,85,"M",1,3,"U",85,0
2020,145842910,132765221,1,4,,,,5,54,"M",1,3,"U",54,0
2020,145841361,132765325,2,4,,,,5,38,"M",1,3,"N",38,0
2020,145841359,132765325,1,4,,,,5,41,"M",1,1,"N",41,0
2020,132460656,120788381,1,4,,,,5,33,"M",1,2,"U",33,0
2020,132460895,120788588,1,4,,,,5,82,"M",0,3,"U",82,0
2020,132460896,120788589,1,1,,,,,,"",,,"",,
2020,132460901,120788592,1,4,,,,5,37,"F",2,3,"U",37,0
2020,134446447,122489081,1,4,,,,5,30,"M",1,2,"R",30,0
2020,134446449,122489083,1,4,,,,5,32,"M",1,1,"R",32,0
2020,134446450,122489084,1,4,,,,5,39,"M",1,,"R",39,0
2020,134446456,122489090,1,1,,,,,,"",,,"",,
2020,134446478,122489108,1,4,,,,5,45,"F",2,2,"R",45,0
2020,134446482,122489112,1,1,,,,,,"",,,"",,
2020,134446483,122489113,1,4,,,,5,42,"M",2,2,"R",42,0
2020,134446485,122489115,1,4,,,,5,40,"F",2,2,"R",40,0
2020,134446486,122489116,1,4,,,,5,63,"F",2,,"R",63,0
2020,134446492,122489122,1,1,,,,,,"",,,"",,
2020,134446495,122489125,1,4,,,,5,38,"M",1,1,"R",38,0
2020,134446498,122489128,1,1,,,,,,"",,,"",,
2020,134446568,122489190,1,4,,,,5,19,"M",1,1,"N",19,0
2020,134446582,122489203,1,4,,,,5,15,"M",2,,"R",15,0
2020,134446594,122489212,1,4,,,,5,51,"M",2,3,"R",51,0
2020,134446604,122489220,1,4,,,,5,59,"M",2,2,"R",59,0
2020,134446606,122489222,1,4,,,,5,32,"M",2,2,"R",32,0
2020,134446608,122489224,1,4,,,,5,55,"F",2,2,"R",55,0
2020,134446619,122489233,1,4,,,,5,30,"F",2,,"N",30,0
2020,134446621,122489235,1,4,,,,5,20,"M",2,2,"N",20,0
2020,132460904,120788594,1,4,,,,5,39,"M",0,3,"U",39,0
2020,132460906,120788596,1,4,,,,5,48,"F",1,3,"U",48,0
2020,132460912,120788602,1,4,,,,5,34,"F",1,3,"U",34,0
2020,132460915,120788604,2,1,,,,,,"",,,"",,
2020,132460914,120788604,1,1,,,,,,"",,,"",,
2020,132460916,120788604,3,1,,,,,,"",,,"",,
2020,132460926,120788613,1,4,,,,4,,"M",2,3,"U",,
2020,132460927,120788614,1,4,,,,5,68,"M",2,2,"R",68,0
2020,132460928,120788615,1,1,,,,,,"",,,"",,
2020,132460930,120788617,1,4,,,,5,49,"F",1,2,"U",49,0
2020,132460931,120788618,1,4,,,,5,61,"F",1,2,"R",61,0
2020,132460933,120788620,1,1,,,,,,"",,,"",,
2020,132460934,120788621,1,8,,,,,,"",,,"",,
2020,132460936,120788623,1,1,,,,,,"",,,"",,
2020,132460937,120788624,1,8,,,,,,"",,,"",,
2020,132460954,120788641,1,8,,,,,,"",,,"",,
2020,132460958,120788644,1,4,,,,5,54,"M",1,3,"U",54,0
2020,132460965,120788651,1,8,,,,,,"",,,"",,
2020,132460966,120788652,1,4,,,,5,12,"F",1,1,"R",12,0
2020,132460970,120788655,2,4,,,,4,,"F",2,3,"R",,
2020,132460969,120788655,1,4,,,,5,50,"F",2,3,"R",50,0
2020,132460971,120788656,1,4,,,,5,48,"F",2,3,"U",48,0
2020,132460984,120788663,1,4,,,,4,,"M",0,3,"U",,
2020,132460986,120788665,1,8,,,,,,"",,,"",,
2020,132460989,120788668,1,8,,,,,,"",,,"",,
2020,132460990,120788669,1,4,,,,5,53,"M",0,3,"U",53,0
2020,132460992,120788671,1,4,,,,5,33,"M",1,3,"R",33,0
2020,132460994,120788673,1,1,,,,,,"",,,"",,
2020,132460996,120788675,1,4,,,,5,42,"M",0,3,"U",42,0
2020,132460998,120788675,3,1,,,,,,"",,,"",,
2020,132460997,120788675,2,4,,,,5,47,"M",0,3,"U",47,0
2020,132460999,120788676,1,8,,,,,,"",,,"",,
2020,132461001,120788678,1,8,,,,,,"",,,"",,
2020,132461002,120788679,1,4,,,,5,28,"F",0,3,"U",28,0
2020,132461004,120788679,3,4,,,,5,70,"F",0,3,"U",70,0
2020,132461003,120788679,2,4,,,,5,30,"M",0,3,"U",30,0
2020,132461005,120788679,4,4,,,,5,4,"M",0,3,"U",4,0
2020,132461007,120788679,6,4,,,,5,12,"M",0,3,"U",12,0
2020,132461006,120788679,5,4,,,,5,8,"F",0,3,"U",8,0
2020,132461009,120788681,1,8,,,,,,"",,,"",,
2020,132461010,120788682,1,4,,,,5,31,"M",1,2,"U",31,0
2020,132461015,120788682,6,4,,,,5,21,"M",1,3,"U",21,0
2020,132461011,120788682,2,4,,,,5,28,"F",1,2,"U",28,0
2020,132461012,120788682,3,4,,,,5,24,"M",1,1,"U",24,0
2020,132461016,120788682,7,4,,,,5,21,"M",1,3,"U",21,0
2020,132461013,120788682,4,4,,,,5,20,"M",1,1,"U",20,0
2020,132461014,120788682,5,4,,,,5,20,"M",1,1,"U",20,0
2020,132461018,120788684,1,4,,,,5,16,"M",2,3,"R",16,0
2020,132461026,120788691,1,4,,,,5,37,"M",1,1,"U",37,0
2020,132461027,120788691,2,4,,,,5,12,"M",2,3,"R",12,0
2020,132461030,120788692,3,1,,,,,,"",,,"",,
2020,132461029,120788692,2,1,,,,,,"",,,"",,
2020,132461028,120788692,1,4,,,,5,32,"M",1,3,"U",32,0
2020,132461031,120788692,4,1,,,,,,"",,,"",,
2020,132461032,120788692,5,1,,,,,,"",,,"",,
2020,132461034,120788694,1,8,,,,,,"",,,"",,
2020,132461036,120788695,2,8,,,,,,"",,,"",,
2020,132461035,120788695,1,4,,,,5,18,"F",1,1,"N",18,0
2020,132461039,120788698,1,1,,,,,,"",,,"",,
2020,132461046,120788704,1,3,,,,,,"",,,"",,
2020,132461047,120788705,1,4,,,,5,40,"F",1,3,"U",40,0
2020,132461055,120788710,1,4,,,,5,74,"F",0,3,"U",74,0
2020,132461056,120788711,1,4,,,,5,26,"F",2,3,"U",26,0
2020,132461067,120788720,1,8,,,,,,"",,,"",,
2020,132461068,120788721,1,8,,,,,,"",,,"",,
2020,132461082,120788731,1,4,,,,5,53,"M",2,3,"U",53,0
2020,132461083,120788732,1,4,,,,5,75,"F",2,3,"U",75,0
2020,132461085,120788734,1,4,,,,5,63,"M",1,3,"U",63,0
2020,132461086,120788735,1,8,,,,,,"",,,"",,
2020,132461094,120788743,1,8,,,,,,"",,,"",,
2020,132461097,120788746,1,8,,,,,,"",,,"",,
2020,132461098,120788747,1,8,,,,,,"",,,"",,
2020,132461099,120788748,1,4,,,,5,16,"M",4,2,"U",16,0
