"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,149143727,131400433,1,5,56,"F",1,2,56,0
2020,149143731,131400436,1,4,,"U",0,3,,
2020,149146801,131400441,1,5,23,"M",2,2,23,0
2020,149146800,131400442,1,4,,"U",0,3,,
2020,149146802,131400443,1,4,,"U",0,3,,
2020,149143738,131400447,1,4,,"U",0,3,,
2020,149146810,131400451,1,5,18,"M",1,1,18,0
2020,149146812,131402207,1,4,,"U",0,3,,
2020,149146811,131400453,1,4,,"U",0,3,,
2020,149143741,131400455,1,4,,"U",0,3,,
2020,149146814,131400458,1,4,,"U",0,3,,
2020,149143744,131400457,1,4,,"U",0,3,,
2020,149143746,131400460,1,4,,"U",0,3,,
2020,149143748,131402213,1,4,,"U",0,3,,
2020,149143750,131400464,1,4,,"U",0,3,,
2020,149146823,131400465,1,4,,"U",0,3,,
2020,149143752,131402215,3,4,,"M",2,3,,
2020,149143751,131402215,1,5,20,"U",0,3,20,0
2020,149146822,131402215,2,5,22,"M",2,3,22,0
2020,149143753,131402215,4,5,22,"M",2,3,22,0
2020,149146825,131402217,1,4,,"M",2,2,,
2020,149146826,131402217,2,4,,"M",0,3,,
2020,149143758,131400466,1,4,,"U",0,3,,
2020,149143755,131400467,1,4,,"U",0,3,,
2020,149143756,131402220,1,4,,"U",0,3,,
2020,149143763,131400469,1,4,,"M",2,3,,
2020,149143764,131400470,1,5,47,"M",1,2,47,0
2020,149143766,131400472,1,4,,"U",0,3,,
2020,149143765,131402225,1,4,,"U",0,3,,
2020,149146829,131400475,1,4,,"U",0,3,,
2020,149143769,131400476,1,4,,"U",0,3,,
2020,149146831,131402229,1,4,,"U",0,3,,
2020,149143775,131400478,2,5,47,"M",2,2,45,49
2020,149143774,131400478,1,5,42,"F",2,2,40,45
2020,149146832,131400477,1,4,,"U",0,3,,
2020,149146833,131402231,1,5,15,"M",2,2,15,0
2020,149146836,131400479,1,4,,"U",0,3,,
2020,149146837,131402235,1,4,,"U",0,3,,
2020,149143780,131402237,1,5,20,"M",2,2,20,0
2020,149146841,131400484,1,4,,"U",0,3,,
2020,149143383,131400112,1,4,,"U",0,3,,
2020,149146480,131400114,1,4,,"U",0,3,,
2020,149143385,131400115,1,4,,"U",0,3,,
2020,149143389,131400117,1,4,,"U",0,3,,
2020,149146483,131400119,1,4,,"U",0,3,,
2020,149143392,131400120,1,5,60,"F",1,1,60,0
2020,149143393,131400123,1,4,,"U",0,3,,
2020,149146484,131400122,1,4,,"U",0,3,,
2020,149143391,131400121,1,4,,"U",0,3,,
2020,149146485,131401950,1,4,,"U",0,3,,
2020,149146487,131401952,1,4,,"U",0,3,,
2020,149146489,131400124,1,4,,"U",0,3,,
2020,149146490,131400125,1,4,,"U",0,3,,
2020,149143397,131401955,1,4,,"U",0,3,,
2020,149143401,131400128,1,4,,"U",0,3,,
2020,149146494,131400131,1,4,,"U",0,3,,
2020,149146493,131400127,1,4,,"M",2,1,,
2020,149143394,131401954,1,5,20,"M",2,2,20,0
2020,149143396,131401954,3,5,26,"M",2,2,26,0
2020,149143395,131401954,2,5,24,"M",2,2,24,0
2020,149143404,131400132,1,4,,"U",0,3,,
2020,149146497,131400135,1,4,,"U",0,3,,
2020,149143408,131401962,1,4,,"U",0,3,,
2020,149143410,131400137,1,4,,"U",0,3,,
2020,149143411,131400138,1,4,,"U",0,3,,
2020,149143413,131400140,1,5,25,"M",2,2,25,0
2020,149146501,131401967,1,4,,"U",0,3,,
2020,149146505,131400143,1,4,,"U",0,3,,
2020,149146504,131400142,1,4,,"U",0,3,,
2020,150616856,132618065,1,5,24,"F",2,,24,0
2020,150616857,132618065,2,4,,"M",2,,,
2020,150620629,132613872,0,,,"",,,,
2020,150616874,132618083,0,,,"",,,,
2020,150616907,132613899,0,,,"",,,,
2020,150620674,132613931,1,4,,"F",0,,,
2020,150616942,132613931,2,4,,"M",0,,,
2020,150616962,132618126,0,,,"",,,,
2020,150616967,132613948,1,4,,"M",2,,,
2020,150616960,132613957,0,,,"",,,,
2020,150617043,132614021,0,,,"",,,,
2020,150617064,132618158,0,,,"",,,,
2020,150617070,132618160,1,4,,"M",0,,,
2020,150617087,132614052,2,4,,"M",1,,,
2020,150617086,132614052,1,4,,"M",2,,,
2020,150620744,132614126,0,,,"",,,,
2020,150620748,132614133,1,4,,"M",0,,,
2020,150617187,132618189,0,,,"",,,,
2020,150617212,132614157,0,,,"",,,,
2020,150617240,132614181,1,5,22,"M",1,,22,0
2020,150617262,132614200,1,5,55,"M",2,,55,0
2020,150617268,132614206,0,,,"",,,,
2020,150617279,132614217,0,,,"",,,,
2020,150617340,132614260,1,5,46,"M",2,,46,0
2020,150620849,132614309,0,,,"",,,,
2020,150617426,132614335,1,4,,"M",2,,,
2020,150617439,132614351,0,,,"",,,,
2020,150620905,132614386,0,,,"",,,,
2020,150617487,132614403,0,,,"",,,,
2020,150617520,132614431,1,5,32,"M",2,,32,0
2020,150620936,132614435,1,4,,"M",2,,,
2020,150617541,132618364,0,,,"",,,,
2020,150617582,132618379,1,4,,"M",2,,,
2020,150617607,132614510,0,,,"",,,,
2020,150620995,132618407,0,,,"",,,,
2020,150621011,132618428,0,,,"",,,,
2020,150617685,132614575,2,4,,"M",0,,,
2020,150617683,132614575,1,4,,"M",0,,,
2020,150617752,132614624,1,5,46,"M",1,,46,0
2020,150617767,132614631,1,4,,"M",2,,,
2020,150621072,132618471,1,5,52,"M",2,,52,0
2020,150617840,132614680,1,5,21,"F",1,,21,0
2020,150617854,132618508,1,5,49,"M",2,,49,0
2020,150617857,132614692,0,,,"",,,,
2020,150617265,132614203,0,,,"",,,,
2020,150617307,132614236,0,,,"",,,,
2020,150617322,132614244,1,5,41,"F",1,,41,0
2020,150620825,132614276,0,,,"",,,,
2020,150620907,132614387,2,4,,"F",2,,,
2020,150620906,132614387,1,4,,"M",2,,,
2020,150617548,132618365,1,5,38,"M",2,,38,0
2020,150620959,132614481,1,5,25,"F",1,,25,0
2020,150617610,132618391,0,,,"",,,,
2020,150617623,132614526,0,,,"",,,,
2020,150617631,132614535,0,,,"",,,,
2020,150620999,132614545,0,,,"",,,,
2020,150617654,132614554,0,,,"",,,,
2020,150617671,132614560,1,5,39,"M",1,,39,0
2020,150617674,132614562,1,5,41,"M",2,,41,0
2020,150617722,132614607,1,5,18,"M",1,,18,0
2020,150621057,132614623,1,5,45,"M",2,,45,0
2020,150856090,132763761,1,5,38,"F",2,,38,0
2020,150856091,132763761,2,5,38,"M",1,,38,0
2020,150853787,132767033,1,4,,"U",0,,,
2020,150853788,132767033,2,5,30,"M",2,,30,0
2020,150856132,132767038,1,5,15,"M",2,,15,0
2020,150853850,132767072,0,,,"",,,,
2020,150853874,132767087,1,5,34,"F",2,,34,0
2020,150853898,132767101,1,5,27,"M",2,,27,0
2020,150853899,132767101,2,5,19,"M",2,,19,0
2020,150853921,132763945,1,4,,"U",0,,,
2020,150853926,132763951,1,5,63,"M",2,,63,0
2020,150856404,132767122,0,,,"",,,,
2020,150856422,132767141,1,5,21,"F",2,,21,0
2020,150856461,132764013,2,5,17,"M",2,,17,0
2020,150856460,132764013,1,5,16,"M",2,,16,0
2020,150854029,132767177,1,4,,"F",2,,,
2020,150856465,132767178,0,,,"",,,,
2020,150854035,132767185,1,5,24,"M",1,,24,0
2020,150854047,132767196,1,4,,"M",1,,,
2020,150854048,132767197,1,4,,"U",0,,,
2020,150854051,132767200,2,4,,"F",2,,,
2020,150854050,132767200,1,4,,"F",2,,,
2020,150854052,132767200,3,4,,"M",2,,,
2020,150856501,132767207,1,5,38,"M",2,,38,0
2020,150854085,132767238,1,5,30,"M",1,,30,0
2020,150856564,132767245,0,,,"",,,,
2020,150856586,132767260,0,,,"",,,,
2020,150854139,132767274,1,5,41,"M",1,,41,0
2020,150854165,132767300,0,,,"",,,,
2020,150854167,132764166,0,,,"",,,,
2020,150854179,132767314,0,,,"",,,,
2020,150854194,132767325,0,,,"",,,,
2020,150854221,132767345,1,4,,"M",1,,,
2020,150854230,132767351,1,5,21,"F",2,,21,0
2020,150854246,132767358,0,,,"",,,,
2020,150856731,132767362,1,4,,"U",0,,,
2020,150856749,132767376,1,5,36,"M",2,,36,0
2020,150854275,132764272,2,4,,"M",0,,,
2020,150854276,132764272,3,4,,"M",0,,,
2020,150854274,132764272,1,4,,"M",0,,,
2020,150856765,132767383,0,,,"",,,,
2020,150854294,132764294,2,4,,"U",0,,,
2020,150854295,132764294,3,4,,"U",0,,,
2020,150856779,132764294,1,4,,"U",0,,,
2020,150856786,132767403,0,,,"",,,,
2020,150856795,132767412,0,,,"",,,,
2020,150856812,132767422,1,4,,"U",0,,,
2020,150854341,132767440,1,4,,"M",2,,,
2020,150854343,132767440,3,4,,"F",2,,,
2020,150854342,132767440,2,4,,"M",2,,,
2020,150856850,132764346,1,4,,"M",0,,,
2020,150856879,132764371,0,,,"",,,,
2020,150856885,132764378,1,4,,"U",0,,,
2020,150856956,132764431,1,4,,"M",0,,,
2020,150854408,132764431,3,4,,"F",0,,,
2020,150854407,132764431,2,4,,"F",0,,,
2020,150856979,132764449,0,,,"",,,,
2020,150857053,132767555,0,,,"",,,,
2020,150854447,132767553,0,,,"",,,,
2020,150857090,132767573,1,4,,"M",2,,,
2020,150857104,132764544,0,,,"",,,,
2020,150854479,132764556,2,5,22,"F",1,,22,0
2020,150854477,132764556,1,5,22,"M",4,,22,0
2020,150854492,132767594,0,,,"",,,,
2020,150857142,132767598,0,,,"",,,,
2020,150857160,132764588,3,4,,"M",0,,,
2020,150857159,132764588,2,4,,"F",0,,,
2020,150857158,132764588,1,4,,"M",0,,,
2020,150857240,132764652,0,,,"",,,,
2020,150857264,132764674,1,4,,"M",2,,,
2020,150857285,132767670,2,4,,"M",1,,,
2020,150857282,132767670,1,4,,"M",1,,,
2020,150857316,132764708,1,5,38,"M",2,,38,0
2020,150857317,132764708,2,5,38,"F",2,,38,0
2020,150857385,132767707,0,,,"",,,,
2020,150854605,132764765,1,4,,"M",0,,,
2020,150857416,132767721,1,5,43,"F",1,,43,0
2020,150857442,132764807,0,,,"",,,,
2020,150857481,132764838,1,4,,"M",2,,,
2020,150857528,132767761,0,,,"",,,,
2020,150857539,132764890,0,,,"",,,,
2020,150857566,132764914,1,5,45,"M",2,,45,0
2020,150857599,132767785,0,,,"",,,,
2020,150857628,132764956,1,4,,"U",0,,,
2020,150854704,132764964,1,4,,"M",2,,,
2020,150857662,132767812,1,4,,"U",0,,,
2020,150854746,132765028,1,4,,"U",0,,,
2020,150857753,132767854,0,,,"",,,,
2020,150857857,132767888,0,,,"",,,,
2020,150857874,132767898,0,,,"",,,,
2020,150854845,132767923,1,4,,"U",0,,,
2020,150854853,132765216,2,4,,"M",2,,,
2020,150857934,132765216,1,4,,"M",2,,,
2020,150858136,132765382,1,4,,"U",0,,,
2020,150854941,132767984,1,4,,"U",0,,,
2020,150854942,132767984,2,5,27,"F",1,,27,0
2020,151538232,133361693,1,4,,"U",0,3,,
2020,151540685,133361666,2,4,,"M",0,3,,
2020,151540684,133361666,1,4,,"M",0,3,,
2020,151540700,133361674,1,5,18,"F",2,3,16,20
2020,151540702,133361674,2,5,18,"F",2,3,16,20
2020,151540703,133361674,3,5,18,"F",2,3,16,20
2020,151540704,133361674,4,5,18,"F",2,3,16,20
2020,151540738,133361715,1,4,,"U",0,3,,
2020,151540750,133361721,1,4,,"U",0,3,,
2020,151540758,133357993,1,4,,"U",0,3,,
2020,151540768,133358004,2,4,,"F",2,2,,
2020,151540767,133358004,1,4,,"M",2,2,,
2020,151538301,133361743,1,5,25,"F",2,1,25,0
2020,151538308,133358012,1,4,,"U",0,3,,
2020,151538312,133361749,1,4,,"U",0,3,,
2020,151538335,133361760,1,4,,"U",0,3,,
2020,151538358,133361774,1,4,,"U",0,3,,
2020,151540823,133361791,1,5,56,"M",2,2,56,0
2020,151540840,133361810,1,4,,"U",0,3,,
2020,151538416,133358101,1,5,20,"M",2,3,20,0
2020,151540865,133358137,1,4,,"U",0,3,,
2020,151538485,133358152,1,4,,"U",0,3,,
2020,151540984,133358236,2,5,22,"M",2,3,22,0
2020,151540983,133358236,1,5,22,"M",2,3,22,0
2020,151538588,133358236,3,5,22,"M",2,2,22,0
2020,151541043,133361998,1,4,,"M",2,3,,
2020,151541045,133362002,1,4,,"U",0,3,,
2020,151541078,133362024,1,5,24,"M",2,1,24,0
2020,151541084,133358329,1,4,,"U",0,3,,
2020,151538697,133358332,1,5,18,"M",2,2,18,0
2020,151541086,133362034,1,4,,"U",0,3,,
2020,151541103,133362048,1,5,28,"M",2,2,28,0
2020,151538734,133358356,1,4,,"U",0,3,,
2020,151538754,133362068,1,4,,"U",0,3,,
2020,151690458,133480977,1,5,50,"F",2,2,50,0
2020,151690486,133486552,1,4,,"U",0,3,,
2020,151688031,133481033,1,5,23,"F",2,2,23,0
2020,151688051,133481045,3,4,,"M",0,3,,
2020,151690525,133481045,2,4,,"M",0,3,,
2020,151690523,133481045,1,4,,"F",0,3,,
2020,151688064,133481060,1,5,23,"M",2,2,23,0
2020,150616020,132613185,1,5,17,"M",1,,17,0
2020,150616119,132613240,2,5,30,"M",1,,30,0
2020,150616117,132613240,1,5,30,"M",0,,30,0
2020,150620043,132613292,1,5,27,"M",1,,27,0
2020,150616206,132613292,2,5,33,"M",1,,33,0
2020,150616207,132613292,3,5,36,"M",1,,36,0
2020,150616226,132617614,0,,,"",,,,
2020,150854809,132767886,0,,,"",,,,
2020,150857807,132767868,0,,,"",,,,
2020,150854821,132765164,0,,,"",,,,
2020,150857906,132767917,0,,,"",,,,
2020,150857939,132767926,1,4,,"M",2,,,
2020,150857964,132765243,2,5,17,"M",1,,17,0
2020,150854870,132765243,1,5,17,"M",2,,17,0
2020,152778128,134441415,0,,,"",,,,
2020,150857974,132765253,1,4,,"M",2,,,
2020,150854877,132765253,2,4,,"M",2,,,
2020,150857978,132765253,4,4,,"M",2,,,
2020,150857977,132765253,3,4,,"M",2,,,
2020,150857992,132765265,1,5,20,"M",1,,20,0
2020,150858021,132765295,1,4,,"M",2,,,
2020,150858046,132767960,1,5,34,"M",1,,34,0
2020,150854946,132767990,1,4,,"M",2,,,
2020,151128028,133004202,1,4,,"U",0,3,,
2020,151128036,133006472,1,4,,"U",0,3,,
2020,151128071,133006502,1,4,,"M",2,2,,
2020,151128082,133006517,1,4,,"U",0,3,,
2020,151128125,133004230,1,5,26,"M",2,2,26,0
2020,151128133,133006560,1,4,,"U",0,3,,
2020,151128136,133004231,1,5,43,"M",2,2,43,0
2020,151128172,133006591,1,4,,"U",0,3,,
2020,151128218,133004255,1,4,,"U",0,3,,
2020,151128299,133006708,1,4,,"F",2,2,,
2020,151128301,133006708,2,4,,"M",2,2,,
2020,151128303,133006708,3,4,,"M",2,2,,
2020,151128326,133006715,1,4,,"U",0,3,,
2020,151128324,133006719,2,5,23,"M",2,2,18,29
2020,151128319,133006719,1,5,23,"M",2,2,18,29
2020,151128328,133006719,3,5,23,"M",2,3,18,29
2020,151128325,133006724,3,4,,"U",0,3,,
2020,151128317,133006724,1,4,,"M",2,2,,
2020,151128322,133006724,2,4,,"M",2,2,,
2020,151130754,133006748,1,4,,"U",0,3,,
2020,151128454,133006814,1,5,28,"M",2,2,28,0
2020,151128491,133006836,1,4,,"U",0,3,,
2020,151128501,133006844,1,4,,"U",0,3,,
2020,151128525,133006867,1,4,,"U",0,3,,
2020,151128543,133006883,1,5,28,"F",2,2,28,0
2020,151128587,133006920,1,4,,"U",0,3,,
2020,151128652,133006972,1,4,,"U",0,3,,
2020,151128682,133006989,1,5,32,"M",2,2,32,0
2020,151128707,133007002,1,5,31,"M",2,2,31,0
2020,151128723,133007033,1,4,,"U",0,3,,
2020,151128724,133007033,2,4,,"U",0,3,,
2020,151128725,133007033,3,4,,"U",0,3,,
2020,151128740,133007040,1,5,22,"M",2,2,22,0
2020,151128746,133004444,1,4,,"U",0,3,,
2020,151128777,133007069,1,4,,"U",0,3,,
2020,151128807,133007097,1,4,,"U",0,3,,
2020,151128844,133007134,1,4,,"U",0,3,,
2020,151128876,133007177,1,4,,"U",0,3,,
2020,151131047,133007316,1,5,26,"M",2,2,26,0
2020,151129055,133007332,1,5,41,"M",2,2,41,0
2020,151129064,133007341,1,4,,"U",0,3,,
2020,151129166,133007420,1,5,33,"M",2,2,33,0
2020,151131079,133007448,1,4,,"U",0,3,,
2020,151129213,133007460,1,4,,"U",0,3,,
2020,151131088,133007481,1,5,31,"M",2,1,31,0
2020,151129271,133007506,1,5,53,"M",2,2,53,0
2020,151129279,133007512,1,5,16,"M",2,2,16,0
2020,151129310,133007535,1,5,23,"M",2,2,23,0
2020,151129372,133007591,2,4,,"M",2,3,,
2020,151129370,133007591,1,4,,"M",2,3,,
2020,151129386,133007609,1,4,,"U",0,3,,
2020,151129393,133007617,1,5,18,"F",2,2,18,0
2020,151129394,133007620,1,4,,"U",0,3,,
2020,151129420,133007644,1,5,21,"M",1,1,21,0
2020,151129434,133007653,1,4,,"U",0,3,,
2020,151131200,133007681,1,5,35,"M",1,1,30,40
2020,151129529,133007738,1,4,,"U",0,3,,
2020,151129537,133007746,1,4,,"U",0,3,,
2020,151129599,133007800,1,4,,"M",1,1,,
2020,151129603,133007800,3,4,,"M",1,1,,
2020,151129602,133007800,2,4,,"M",1,1,,
2020,151129620,133007819,1,5,25,"M",1,3,25,0
2020,151129660,133007842,1,5,24,"M",2,3,24,0
2020,151131260,133007879,1,5,31,"F",2,2,31,0
2020,151129724,133007890,1,4,,"U",0,3,,
2020,151129766,133007928,1,4,,"U",0,3,,
2020,151129777,133007939,1,4,,"U",0,3,,
2020,151129788,133007958,1,4,,"U",0,3,,
2020,151129937,133008095,1,4,,"U",0,3,,
2020,151131359,133008142,1,4,,"U",0,3,,
2020,151134988,133008150,1,4,,"U",0,3,,
2020,151134999,133008161,1,4,,"U",0,3,,
2020,151135016,133008174,1,4,,"U",0,3,,
2020,137263763,120784033,1,4,,"U",0,,,
2020,137263765,120784034,2,5,69,"F",2,,69,0
2020,137263764,120784034,1,5,68,"M",2,,68,0
2020,137263766,120784035,1,5,33,"M",1,,33,0
2020,137263767,120784036,1,5,51,"M",2,,51,0
2020,137263768,120784037,0,,,"",,,,
2020,137263770,120784038,0,,,"",,,,
2020,137263772,120784040,1,5,32,"M",1,,32,0
2020,137263774,120784042,1,5,67,"M",1,,67,0
2020,137263775,120784042,2,5,30,"M",2,,30,0
2020,137263785,120784051,1,5,19,"M",2,,19,0
2020,137263786,120784052,1,4,,"M",2,,,
2020,137263787,120784052,2,5,39,"M",2,,39,0
2020,137270687,120784054,0,,,"",,,,
2020,137263789,120784055,1,5,17,"M",2,,17,0
2020,137263791,120784057,1,5,32,"M",2,,32,0
2020,137263793,120784059,0,,,"",,,,
2020,137263794,120784060,1,4,,"U",0,,,
2020,137263795,120784060,2,4,,"U",0,,,
2020,137263796,120784061,0,,,"",,,,
2020,137263797,120784062,1,4,,"U",0,,,
2020,137263798,120784063,1,4,,"U",0,,,
2020,137263799,120784064,1,4,,"U",0,,,
2020,137263801,120784065,2,5,25,"M",1,,25,0
2020,137263800,120784065,1,5,23,"M",1,,23,0
2020,137263802,120784066,1,4,,"U",0,,,
2020,145948594,128502233,1,5,32,"M",1,1,32,0
2020,145950242,128502254,1,4,,"U",0,3,,
2020,145950255,128502269,1,4,,"U",0,3,,
2020,145950272,128498491,1,4,,"U",0,3,,
2020,145948660,128498493,1,4,,"U",0,3,,
2020,145950301,128498521,1,4,,"U",0,3,,
2020,145950343,128498551,1,5,21,"M",2,3,21,0
2020,145950347,128498556,1,5,20,"U",0,3,20,0
2020,140684693,123660319,1,5,36,"F",2,,36,0
2020,140684720,123660338,1,4,,"U",0,,,
2020,140684722,123660342,0,,,"",,,,
2020,140685095,123666208,1,5,17,"M",1,,17,0
2020,140684749,123660360,1,4,,"M",2,,,
2020,140685103,123666214,1,4,,"M",1,,,
2020,151538514,133358174,1,5,31,"M",1,1,31,0
2020,151540920,133358182,1,5,48,"M",2,2,48,0
2020,151538537,133358193,1,4,,"U",0,3,,
2020,151538543,133358201,1,4,,"U",0,3,,
2020,151540956,133361935,1,4,,"U",0,3,,
2020,151538579,133358226,1,5,26,"M",2,2,25,27
2020,151538590,133358238,1,4,,"U",0,3,,
2020,151540996,133361966,1,4,,"U",0,3,,
2020,151541007,133358255,1,4,,"U",0,3,,
2020,151538623,133358266,1,5,29,"M",2,2,29,0
2020,151538632,133358271,1,5,39,"M",2,2,39,0
2020,151538638,133358282,1,5,22,"M",2,2,22,0
2020,151538642,133358285,1,5,25,"M",2,2,25,0
2020,151538666,133362008,1,4,,"U",0,3,,
2020,151541101,133358346,1,4,,"U",0,3,,
2020,151541105,133358351,1,4,,"U",0,3,,
2020,151541109,133358357,1,4,,"M",2,3,,
2020,151541119,133362059,1,4,,"M",2,3,,
2020,151538758,133358375,1,4,,"U",0,3,,
2020,151129519,133004720,1,4,,"U",0,3,,
2020,151129533,133004727,1,5,30,"M",2,2,30,0
2020,151129542,133004728,1,5,30,"M",2,2,30,0
2020,151129571,133004733,1,4,,"U",0,3,,
2020,151129762,133007923,1,4,,"U",0,3,,
2020,151129781,133007945,1,4,,"M",2,3,,
2020,151129809,133007975,1,4,,"U",0,3,,
2020,151131299,133007985,1,4,,"U",0,3,,
2020,151129839,133004796,1,4,,"U",0,3,,
2020,151129852,133008016,1,4,,"U",0,3,,
2020,151129860,133004804,1,4,,"U",0,3,,
2020,151129892,133004823,1,4,,"U",0,3,,
2020,151131346,133008082,1,4,,"U",0,3,,
2020,151129947,133008107,1,5,22,"F",2,2,22,0
2020,151134971,133004833,1,5,53,"F",2,2,53,0
2020,152777849,134437323,0,,,"",,,,
2020,152777957,134437381,0,,,"",,,,
2020,152772376,134437417,0,,,"",,,,
2020,152778237,134441515,0,,,"",,,,
2020,152778499,134437811,1,4,,"M",0,,,
2020,152773025,134441946,1,5,55,"F",2,,55,0
2020,152773135,134438088,1,4,,"M",0,,,
2020,152778929,134438135,1,5,21,"F",2,,21,0
2020,152778930,134438135,2,5,17,"F",2,,17,0
2020,152778980,134442143,1,4,,"M",0,,,
2020,150856490,132767202,1,4,,"U",0,,,
2020,150856503,132767208,1,4,,"M",0,,,
2020,150856505,132764049,0,,,"",,,,
2020,150856529,132764060,0,,,"",,,,
2020,150856559,132764085,2,4,,"U",0,,,
2020,150856558,132764085,1,4,,"U",0,,,
2020,150856566,132767243,1,4,,"U",0,,,
2020,150856571,132764098,1,4,,"U",0,,,
2020,150854116,132764109,1,4,,"U",0,,,
2020,150854119,132767261,1,4,,"U",0,,,
2020,150854138,132764125,0,,,"",,,,
2020,150854144,132764134,0,,,"",,,,
2020,150856623,132767290,1,5,49,"F",1,,49,0
2020,150856648,132764160,1,5,41,"M",1,,41,0
2020,150856655,132764167,1,5,41,"F",2,,41,0
2020,150856694,132764208,0,,,"",,,,
2020,150856697,132767342,0,,,"",,,,
2020,150856752,132767378,1,4,,"M",2,,,
2020,150856771,132767387,2,4,,"M",0,,,
2020,150856770,132767387,1,4,,"M",0,,,
2020,150856772,132767387,3,4,,"M",0,,,
2020,150856773,132767387,4,4,,"M",0,,,
2020,150854297,132767392,0,,,"",,,,
2020,150854322,132767409,1,4,,"U",0,,,
2020,150856839,132767442,1,5,24,"M",2,,24,0
2020,150854350,132764347,1,5,33,"M",1,,33,0
2020,150854364,132764364,0,,,"",,,,
2020,150854391,132764400,0,,,"",,,,
2020,150856941,132764421,1,4,,"U",0,,,
2020,150857041,132764496,0,,,"",,,,
2020,150857065,132767563,1,4,,"M",1,,,
2020,150854486,132767587,0,,,"",,,,
2020,150857143,132764577,0,,,"",,,,
2020,150857205,132767626,1,4,,"M",2,,,
2020,150857217,132764637,1,5,31,"M",2,,31,0
2020,150857226,132767639,1,4,,"U",0,,,
2020,150854543,132764655,0,,,"",,,,
2020,150854553,132764664,1,5,20,"M",2,,20,0
2020,150857273,132764679,0,,,"",,,,
2020,150857312,132764701,5,4,,"F",2,,,
2020,150857308,132764701,3,4,,"F",2,,,
2020,150857305,132764701,2,4,,"F",2,,,
2020,150857304,132764701,1,4,,"F",2,,,
2020,150857311,132764701,4,4,,"F",2,,,
2020,150854589,132767693,1,5,67,"F",0,,67,0
2020,150857369,132764744,0,,,"",,,,
2020,150854599,132764754,0,,,"",,,,
2020,150857439,132764799,0,,,"",,,,
2020,150857721,132765035,2,5,34,"M",0,,34,0
2020,150857720,132765035,1,5,34,"M",1,,34,0
2020,150857742,132765055,0,,,"",,,,
2020,150857759,132765070,1,5,30,"M",2,,30,0
2020,150854781,132765101,0,,,"",,,,
2020,150857887,132765174,1,5,28,"M",1,,28,0
2020,150857979,132765254,1,4,,"M",1,,,
2020,150857980,132765254,2,5,23,"M",1,,23,0
2020,150858004,132767949,1,5,47,"M",1,,47,0
2020,150858063,132765330,1,4,,"M",0,,,
2020,150858080,132765337,1,5,30,"M",1,,30,0
2020,150858085,132765344,0,,,"",,,,
2020,150858092,132765348,1,5,36,"M",2,,36,0
2020,150858104,132765354,1,5,23,"M",2,,23,0
2020,150854930,132765373,1,5,23,"M",1,,23,0
2020,151534827,133357250,1,4,,"U",0,3,,
2020,151537300,133357257,1,4,,"U",0,3,,
2020,151537354,133357294,1,4,,"U",0,3,,
2020,151534874,133356032,1,4,,"U",0,3,,
2020,151537392,133357331,1,4,,"U",0,3,,
2020,151539971,133357388,1,4,,"M",2,2,,
2020,151539989,133357399,1,5,41,"M",2,2,41,0
2020,151537507,133361149,1,4,,"U",0,3,,
2020,151537533,133357423,1,5,20,"M",2,3,20,0
2020,151537577,133357463,1,4,,"U",0,3,,
2020,151537604,133361226,1,5,38,"M",2,2,38,0
2020,151540108,133357504,2,5,22,"M",2,2,20,25
2020,151540106,133357504,1,5,22,"M",1,1,20,25
2020,151537628,133357513,1,4,,"M",0,1,,
2020,151537629,133357513,2,4,,"M",1,1,,
2020,151537632,133357513,4,4,,"M",1,1,,
2020,151537631,133357513,3,4,,"M",1,1,,
2020,151540131,133357513,5,4,,"M",0,1,,
2020,151688008,133481016,1,4,,"U",0,3,,
2020,151690518,133481037,1,4,,"U",0,3,,
2020,151688075,133481071,1,4,,"U",0,3,,
2020,150609830,132617447,0,,,"",,,,
2020,150609839,132617451,1,5,24,"M",1,,24,0
2020,150609895,132613216,1,5,23,"M",2,,23,0
2020,150609908,132617490,1,5,19,"M",4,,19,0
2020,150609928,132617501,0,,,"",,,,
2020,150616128,132617542,2,4,,"F",2,,,
2020,150616127,132617542,1,5,26,"F",2,,26,0
2020,150620096,132617628,1,5,33,"M",2,,33,0
2020,150620110,132617638,0,,,"",,,,
2020,150620117,132613353,0,,,"",,,,
2020,150616297,132617666,1,4,,"M",0,,,
2020,150620170,132617677,0,,,"",,,,
2020,150616343,132617707,1,4,,"F",2,,,
2020,150616362,132613418,0,,,"",,,,
2020,150616438,132613484,0,,,"",,,,
2020,150616452,132617793,0,,,"",,,,
2020,150620301,132617797,2,5,18,"F",1,,18,0
2020,150620302,132617797,3,5,13,"F",1,,13,0
2020,150620300,132617797,1,5,21,"F",1,,21,0
2020,150616465,132617805,0,,,"",,,,
2020,150616466,132613506,1,4,,"M",2,,,
2020,150620317,132617812,0,,,"",,,,
2020,150620326,132617815,1,4,,"M",0,,,
2020,150616484,132617818,0,,,"",,,,
2020,150620390,132617866,1,4,,"U",0,,,
2020,150620409,132613577,0,,,"",,,,
2020,150620415,132617885,1,5,11,"M",0,,11,0
2020,150616546,132613588,0,,,"",,,,
2020,150620428,132617903,0,,,"",,,,
