"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,140641418,145531201,16,45570723
2020,140646759,145531201,16,45570721
2020,140646761,145527920,16,45571847
2020,140641448,145531236,18,45570733
2020,134443909,139266090,24,42731839
2020,134443912,139266098,24,42726532
2020,134443913,139266098,24,42731841
2020,134443943,139266135,1,42731844
2020,134443964,139266157,21,42731854
2020,134443979,139266173,18,42731863
2020,134444050,139266283,24,42731883
2020,134444064,139266299,16,42731889
2020,134444064,139266298,16,42731888
2020,134444163,139266407,16,42731911
2020,134444183,139266428,24,42731917
2020,134444183,139266429,24,42731918
2020,134428505,139270495,16,42731924
2020,134433446,139255542,16,42726557
2020,134433446,139255543,16,42726556
2020,134444218,139255550,5,42731930
2020,134444226,139266468,4,42731932
2020,134444244,139255589,24,42726567
2020,134444244,139266486,24,42726568
2020,134444254,139266499,1,42731936
2020,134444254,139266500,1,42731937
2020,134428570,139266511,17,42716627
2020,134444268,139266514,1,42731940
2020,134444268,139266515,1,42731941
2020,134444271,139266520,18,42731942
2020,134444272,139270567,16,42716629
2020,134444279,139266532,10,42731945
2020,134433525,139255652,21,42726581
2020,139703581,144572044,18,45121233
2020,139703563,144572039,18,45121219
2020,139703614,144576002,1,45121268
2020,139703645,144576027,18,45121297
2020,139703661,144572084,18,45121307
2020,139703703,144576079,18,45121344
2020,139703711,144576089,18,45121352
2020,139703759,144576139,18,45131399
2020,139699980,144572146,18,45131408
2020,139699999,144576172,18,45130750
2020,139703796,144576189,18,45130763
2020,139703803,144576202,18,45131437
2020,139703808,144576207,18,45131441
2020,139703822,144572185,18,45131454
2020,139703834,144572198,18,45131464
2020,139700058,144576239,18,45130809
2020,139700108,144576295,3,45130855
2020,139701026,144578008,18,45136673
2020,139701026,144578007,18,45136672
2020,139701026,144573192,18,45136674
2020,139701024,144573192,18,45136670
2020,139705571,144578028,24,45132971
2020,139705572,144578028,24,45132972
2020,139705645,144573266,18,45133016
2020,139705665,144578153,1,45133034
2020,139705677,144578161,18,45133044
2020,139705684,144578167,16,45133049
2020,139705706,144578191,18,45133066
2020,139705720,144578209,18,45133080
2020,139705746,144578245,18,45133104
2020,141058964,145939319,18,45726309
2020,141059029,145939385,18,45731358
2020,141059037,145939393,24,45731365
2020,141065479,145947539,18,45729966
2020,141059072,145947573,24,45730035
2020,141059072,145939445,24,45731424
2020,141059099,145939477,18,45731442
2020,141059100,145939477,18,45731443
2020,141059113,145947609,18,45730064
2020,141059181,145939567,27,45731516
2020,141059182,145939567,1,45731517
2020,141065638,145947718,18,45730140
2020,141065637,145947718,18,45730139
2020,141059225,145947763,24,45731552
2020,141059254,145947789,18,45731579
2020,141059268,145947808,18,45730231
2020,141065760,145947822,3,45730247
2020,141059280,145939678,27,45731597
2020,141065773,145947835,21,45730260
2020,141059303,145947861,18,45731626
2020,141059303,145939689,18,45731625
2020,141059308,145947873,18,45731634
2020,141059322,145947886,3,45730311
2020,141065862,145939738,18,45730338
2020,141059352,145939744,18,45731688
2020,141059357,145939751,16,45731692
2020,141059360,145947931,18,45731697
2020,141059418,145948037,18,45731733
2020,141066084,145948158,18,45730489
2020,141059525,145948179,24,45730505
2020,134446005,139268337,18,42732448
2020,134446021,139268356,18,42732470
2020,134446986,139269367,18,42733410
2020,134447032,139256878,18,42733442
2020,134447076,139269434,24,42733500
2020,134447076,139269433,24,42733499
2020,134447085,139269448,18,42733511
2020,134447125,139271659,18,42733549
2020,134447139,139269487,18,42733559
2020,134447153,139269503,18,42733571
2020,134447157,139269505,18,42733574
2020,134447156,139269505,18,42733573
2020,134447204,139269553,21,42733616
2020,134447209,139269556,18,42733617
2020,134447236,139269583,5,42733633
2020,134447241,139269588,18,42733636
2020,134447251,139269599,18,42733645
2020,139416177,144290470,27,45030062
2020,139416185,144288037,18,45025851
2020,139416212,144290507,18,45025878
2020,139416337,144290699,18,45030262
2020,139416341,144290705,18,45030266
2020,139421360,144288204,18,45026012
2020,139416389,144290785,18,45030334
2020,139421477,144290883,18,45030419
2020,139416536,144291029,24,45026160
2020,139416547,144291045,18,45026165
2020,139421655,144288411,18,45030557
2020,139416577,144291104,24,45026184
2020,139416580,144288442,1,45026186
2020,139421743,144291132,9,45030619
2020,139416600,144291156,18,45030646
2020,139416623,144288498,18,45030682
2020,139416628,144288508,18,45030692
2020,139421869,144291246,18,45030735
2020,139421868,144291246,18,45030734
2020,139704572,144576987,18,45132121
2020,139704575,144576992,18,45132127
2020,139704628,144577047,18,45132177
2020,139700635,144577162,18,45131307
2020,139704814,144572814,18,45132338
2020,139704827,144577250,18,45132348
2020,139704829,144577250,18,45132350
2020,139704828,144577250,18,45132349
2020,139700692,144577294,18,45136359
2020,139704898,144577321,18,45132415
2020,139704912,144572854,18,45132423
2020,139700738,144572886,3,45136399
2020,139704960,144577383,18,45132463
2020,139705002,144577437,18,45132496
2020,139705002,144572915,18,45136417
2020,139705002,144577439,18,45136418
2020,139705002,144577435,18,45132494
2020,139700799,144572948,18,45136452
2020,139700800,144572948,18,45136453
2020,139705104,144577537,24,45132561
2020,139700820,144572976,27,45136466
2020,139700840,144577615,1,45136477
2020,139700840,144577616,1,45136475
2020,139705184,144577616,18,45132592
2020,139705184,144577615,18,45132591
2020,139705234,144577665,24,45132640
2020,139705232,144577665,27,45132639
2020,139705255,144577680,1,45132664
2020,139705257,144577680,1,45132666
2020,139700865,144577699,18,45132688
2020,134444286,139255656,21,42731946
2020,134444331,139266593,9,42731954
2020,134444336,139266597,24,42731957
2020,134444334,139266597,24,42731955
2020,134444335,139266597,24,42731956
2020,134444337,139266598,16,42731958
2020,134444339,139255716,19,42726597
2020,134444342,139255719,21,42731962
2020,134444342,139255718,25,42731961
2020,134444341,139255719,25,42731959
2020,134444341,139255718,21,42731960
2020,134444357,139266614,15,42731964
2020,134433615,139266615,21,42731968
2020,134444358,139266615,25,42731965
2020,134444358,139266616,21,42731966
2020,134433615,139266616,25,42731967
2020,134444365,139266625,4,42731970
2020,134444366,139266625,1,42731971
2020,134444371,139255748,19,42726600
2020,134444378,139266641,18,42731974
2020,134444379,139266635,18,42726603
2020,134444379,139266639,18,42726604
2020,134433629,139266637,18,42726601
2020,134444378,139266636,18,42731973
2020,134433629,139266640,18,42726602
2020,134444386,139266649,1,42731976
2020,134444398,139266662,4,42731979
2020,134444413,139266678,20,42731984
2020,134444433,139266699,1,42731986
2020,134444448,139266712,1,42731987
2020,134444451,139266714,11,42731988
2020,134444457,139266719,24,42731989
2020,134444467,139266729,1,42731993
2020,134444472,139266738,4,42731998
2020,134444473,139266738,5,42731999
2020,134444476,139266741,24,42732000
2020,134444482,139266746,25,42732001
2020,134444483,139266747,25,42732003
2020,134444482,139266747,21,42732002
2020,134444483,139266746,21,42732004
2020,134444520,139266777,18,42732008
2020,134444519,139266777,18,42732006
2020,134444519,139266776,18,42732005
2020,134444520,139266776,18,42732007
2020,134447254,139271737,18,42733647
2020,134447260,139269607,18,42733651
2020,134447266,139269613,18,42733657
2020,134444529,139266785,1,42732009
2020,134433765,139255895,18,42726619
2020,134433766,139255895,18,42726620
2020,134433767,139255895,18,42726621
2020,134444554,139255895,18,42726622
2020,134433764,139255895,18,42726618
2020,134444559,139266813,21,42732012
2020,134444560,139266815,3,42732014
2020,134444560,139266816,25,42732013
2020,134444561,139266815,25,42732015
2020,134444561,139266816,3,42732016
2020,134444587,139266842,1,42732017
2020,134444600,139266852,18,42732018
2020,134444607,139266855,18,42732021
2020,134444606,139266856,18,42732020
2020,134444607,139266856,18,42732022
2020,134444606,139266855,18,42732019
2020,134444612,139266861,16,42732023
2020,134444618,139266868,18,42732024
2020,134444632,139266884,16,42732026
2020,134444633,139266885,3,42732027
2020,134444652,139266907,1,42732031
2020,134444652,139266909,1,42732029
2020,134444652,139266908,1,42732030
2020,134444653,139266910,21,42732032
2020,134444679,139266945,4,42732033
2020,134444699,139266959,1,42732034
2020,134444700,139266959,1,42732035
2020,134444698,139266959,1,42726654
2020,134444703,139266962,3,42732036
2020,134433919,139266967,16,42726656
2020,134433919,139266968,16,42726655
2020,134444716,139266980,16,42732037
2020,134444729,139270643,18,42732039
2020,134428666,139270643,18,42716643
2020,134428667,139270643,18,42716644
2020,134444733,139270647,4,42732040
2020,134444738,139267001,3,42732042
2020,134444738,139267000,25,42732041
2020,134444739,139267000,3,42732044
2020,134444739,139267001,25,42732043
2020,134444751,139267016,17,42732047
2020,134444752,139267017,5,42732049
2020,134444752,139267016,25,42732048
2020,134444751,139267017,25,42732046
2020,134444763,139267027,16,42732051
2020,134444778,139267037,24,42732055
2020,134444778,139267038,24,42732056
2020,134428752,139270726,4,42716653
2020,134444829,139267094,15,42732062
2020,134444844,139267108,3,42732063
2020,134444851,139270744,24,42732064
2020,134444851,139270745,24,42732065
2020,134444855,139267117,24,42732066
2020,134444858,139267118,25,42732069
2020,134444857,139267118,21,42732068
2020,134444857,139267119,25,42732067
2020,134444858,139267119,21,42732070
2020,134444878,139267151,3,42732071
2020,134444886,139267157,19,42732072
2020,134444907,139270818,21,42732073
2020,134444938,139267216,24,42732074
2020,134444956,139267229,4,42732075
2020,134444976,139267250,1,42732078
2020,134444975,139267250,1,42732077
2020,134445008,139267287,16,42732080
2020,134445038,139267321,3,42732087
2020,134445046,139267329,24,42732088
2020,134445059,139267345,24,42732092
2020,134445060,139267343,24,42732093
2020,134445058,139267345,24,42732090
2020,134445060,139267344,24,42732094
2020,134445059,139267344,24,42732091
2020,134445058,139267344,24,42732089
2020,134445069,139267357,3,42732095
2020,134445080,139267370,25,42732096
2020,134445080,139267371,21,42732097
2020,134445081,139267371,25,42732098
2020,134445081,139267370,21,42732099
2020,134445091,139267380,5,42732101
2020,134445094,139267382,19,42732103
2020,134445890,139268208,26,42732336
2020,134445895,139268216,18,42732339
2020,134445911,139268233,18,42732357
2020,137581716,142427699,18,44162023
2020,137586060,142423693,18,44159370
2020,146506041,151537283,18,48244039
2020,146506042,151537284,18,48244040
2020,146508325,151534830,18,48244048
2020,146506068,151537314,18,48244066
2020,146506067,151537314,18,48244065
2020,146506071,151534840,18,48244069
2020,146506088,151534856,18,48244082
2020,146506088,151534855,18,48244081
2020,146506095,151537345,18,48239711
2020,146508365,151537351,18,48244090
2020,146508366,151534862,18,48239715
2020,146508388,151534882,18,48239729
2020,146506110,151534882,18,48244101
2020,134445093,139267382,17,42732102
2020,134445095,139267382,22,42732104
2020,134445099,139267387,1,42732105
2020,134445105,139267392,21,42732109
2020,134445104,139267393,21,42732107
2020,134445105,139267393,25,42732108
2020,134445104,139267392,25,42732106
2020,134445110,139267401,1,42732111
2020,134445111,139267402,15,42732112
2020,134445115,139267408,1,42732113
2020,134445119,139267411,1,42732114
2020,134445137,139267431,24,42732118
2020,134445137,139267429,24,42732116
2020,134445137,139267430,24,42732117
2020,134445143,139267442,21,42732122
2020,134445155,139267455,9,42732123
2020,134445173,139267468,3,42732124
2020,134445176,139267472,1,42732126
2020,134445176,139267471,1,42732125
2020,134445180,139267475,5,42732128
2020,134445179,139267475,21,42732127
2020,134445204,139267499,3,42732133
2020,134445203,139267498,3,42732131
2020,134445203,139267499,25,42732130
2020,134445204,139267498,25,42732132
2020,134445209,139267504,21,42732134
2020,134445215,139267509,16,42732141
2020,134445215,139267508,16,42732139
2020,134445214,139267508,16,42732137
2020,134445215,139267510,16,42732140
2020,134445213,139267508,16,42732135
2020,134445214,139267509,16,42732138
2020,134445213,139267510,16,42732136
2020,134445219,139267514,18,42732142
2020,134445226,139267521,24,42732143
2020,134445227,139267522,3,42732144
2020,134445229,139267524,24,42732145
2020,134445250,139267546,18,42732149
2020,134445251,139267546,18,42732150
2020,134445256,139267551,17,42732151
2020,134445263,139267559,3,42732152
2020,134445279,139267575,4,42732154
2020,134445303,139267602,1,42732157
2020,134445304,139267602,1,42732158
2020,134445302,139267602,1,42732156
2020,134445301,139267602,1,42732155
2020,134445311,139267611,24,42732159
2020,134445321,139267622,24,42732161
2020,134445323,139267622,24,42732163
2020,134445321,139267621,24,42732162
2020,134445323,139267621,24,42732164
2020,134445331,139267630,18,42732165
2020,134445336,139267635,21,42732166
2020,134445338,139267638,16,42732167
2020,134445346,139267646,21,42732169
2020,134445366,139267664,21,42732174
2020,134445368,139267666,7,42732175
2020,134445390,139267693,1,42732176
2020,134445400,139267702,21,42732177
2020,134445406,139267709,1,42732178
2020,134445419,139267728,3,42732184
2020,134445435,139267741,17,42732185
2020,134445447,139267754,3,42732186
2020,134445472,139267785,16,42732192
2020,134445473,139267785,16,42732193
2020,134445490,139267806,16,42732195
2020,134445503,139267814,14,42732196
2020,134445504,139267814,24,42732197
2020,134445512,139267823,18,42732200
2020,134445511,139267823,18,42732199
2020,134445540,139267853,21,42732201
2020,134445543,139267858,1,42732202
2020,134445544,139267859,16,42732203
2020,134445547,139267863,1,42732204
2020,134445547,139267862,1,42732205
2020,134445548,139267864,24,42732206
2020,134445550,139267869,24,42732208
2020,134445550,139267866,24,42732207
2020,134445573,139267897,1,42732210
2020,134445574,139267898,24,42732211
2020,134445575,139267899,25,42732212
2020,134445575,139267900,9,42732213
2020,134445576,139267899,9,42732215
2020,134445576,139267900,25,42732214
2020,134445586,139267904,3,42732216
2020,134445588,139267907,1,42732219
2020,134445587,139267906,1,42732217
2020,134445588,139267906,24,42732220
2020,134445587,139267907,1,42732218
2020,134445589,139267908,1,42732221
2020,134445591,139267910,25,42732222
2020,134445591,139267911,21,42732223
2020,134445592,139267910,21,42732225
2020,134445592,139267911,25,42732224
2020,134445599,139267919,5,42732227
2020,134445601,139267921,3,42732228
2020,134445602,139267922,16,42732229
2020,134445609,139267930,3,42732230
2020,134445610,139267931,25,42732231
2020,134445611,139267932,25,42732233
2020,134445610,139267932,3,42732232
2020,134445611,139267931,3,42732234
2020,134445627,139267941,16,42732238
2020,134445626,139267941,25,42732235
2020,134445626,139267942,3,42732236
2020,134445627,139267942,25,42732237
2020,134445629,139267944,21,42732239
2020,134445644,139267957,24,42732240
2020,134445662,139267978,9,42732244
2020,134445661,139267979,9,42732242
2020,134445662,139267979,25,42732243
2020,134445661,139267978,25,42732241
2020,134445666,139267983,24,42732245
2020,134445667,139267983,16,42732246
2020,134445674,139267990,1,42732247
2020,134445681,139267998,24,42732251
2020,134445682,139267999,24,42732253
2020,134445681,139268000,24,42732252
2020,134445680,139267999,24,42732249
2020,134445680,139267998,24,42732250
2020,134445682,139268000,24,42732254
2020,134445683,139268001,24,42732255
2020,134445684,139268001,24,42732256
2020,134445693,139268011,4,42732258
2020,134445694,139268012,25,42732259
2020,134445694,139268013,21,42732260
2020,134445695,139268013,25,42732261
2020,134445695,139268012,21,42732262
2020,134445714,139268034,3,42732263
2020,134445726,139268047,4,42732266
2020,134445728,139268049,17,42732267
2020,134445731,139268052,16,42732268
2020,134445733,139268054,1,42732269
2020,134445739,139268059,1,42732270
2020,134445745,139268065,21,42732271
2020,134445746,139268066,24,42732272
2020,134445750,139268073,24,42732273
2020,134445752,139268075,1,42732274
2020,134445762,139268083,24,42732275
2020,134445772,139268093,19,42732276
2020,134445773,139268093,19,42732277
2020,134445781,139268102,4,42732278
2020,134445791,139268112,21,42732279
2020,134445800,139268121,21,42732281
2020,134445809,139268130,1,42732282
2020,140645393,145526359,24,45570350
2020,140639844,145526359,24,45570352
2020,140639844,145526358,24,45570351
2020,140645393,145526358,24,45570349
2020,140645406,145524848,21,45571499
2020,140645407,145524848,5,45571500
2020,140645490,145524939,3,45571527
2020,140645620,145526727,18,45570425
2020,140645726,145530195,19,45570452
2020,140646018,145530502,16,45571631
2020,140640601,145530502,16,45570505
2020,140640753,145530624,15,45570529
2020,139704219,144576625,18,45131810
2020,139704225,144576633,18,45131814
2020,139704240,144572465,18,45131828
2020,139704250,144576662,21,45131836
2020,139704282,144576688,18,45131862
2020,139704282,144576687,18,45131861
2020,139704282,144576689,18,45131863
2020,139704282,144576690,18,45131864
2020,139704286,144576694,18,45131868
2020,139704296,144576702,18,45131875
2020,139704343,144576758,3,45131919
2020,139704352,144576765,24,45131089
2020,139704388,144576799,18,45131968
2020,139704389,144576799,18,45131970
2020,139704388,144576801,18,45131969
2020,139704389,144576801,18,45131971
2020,139704419,144576837,18,45131123
2020,139704419,144576835,18,45131995
2020,139704476,144576903,18,45132029
2020,139704500,144572656,18,45131208
2020,139704504,144572658,18,45132054
2020,139704534,144576949,18,45132088
2020,139704536,144572698,18,45132090
2020,139700545,144572698,18,45132093
2020,139704550,144576961,1,45132103
2020,140011270,144897593,25,45297200
2020,140011270,144901215,3,45294785
2020,140015985,144901215,25,45294784
2020,139416548,144288404,24,45030548
2020,139416569,144291087,18,45026179
2020,139416568,144291087,18,45026178
2020,139421718,144291114,18,45030602
2020,139421772,144291162,18,45026205
2020,139421816,144288503,18,45030687
2020,139416648,144288515,18,45026244
2020,139416649,144288515,18,45026245
2020,139416647,144288515,18,45030731
2020,139421904,144291276,18,45030772
2020,139421904,144291277,18,45030773
2020,139421908,144291282,18,45030777
2020,139421920,144288535,18,45026266
2020,139421929,144291298,24,45030799
2020,139421929,144288536,24,45030797
2020,139421929,144288541,24,45030798
2020,139421381,144290776,18,45030326
2020,139421427,144290830,24,45026054
2020,139421427,144290828,24,45026052
2020,139421427,144290829,24,45026053
2020,139421427,144290827,24,45026051
2020,139416425,144288271,24,45030400
2020,139416432,144290869,24,45030405
2020,139421488,144288295,18,45026082
2020,139416452,144288295,18,45026084
2020,139421489,144288295,18,45030427
2020,139421501,144288312,18,45030434
2020,139421516,144290916,18,45030444
2020,139421589,144288372,18,45030506
2020,139421586,144288372,18,45030503
2020,139416531,144291014,18,45026152
2020,139416530,144291014,18,45026150
2020,139421637,144291038,18,45030538
2020,139416592,144291134,24,45030620
2020,139416607,144288475,18,45026210
2020,139416618,144291206,18,45030678
2020,139421823,144291215,18,45030693
2020,139416636,144291237,18,45026235
2020,139421864,144291243,18,45030733
2020,139421867,144291243,18,45026249
2020,139421865,144291243,18,45026247
2020,139421862,144291243,18,45026243
2020,139416651,144291243,18,45026248
2020,139421863,144291243,18,45030732
2020,139416646,144291243,18,45030730
2020,139421872,144288516,18,45030737
2020,139416656,144291254,24,45026255
2020,139421916,144291293,18,45030787
2020,139421923,144288540,18,45026269
2020,139416163,144290452,27,45025837
2020,139416196,144288046,3,45025862
2020,139421152,144288053,26,45030094
2020,139421208,144290582,1,45030148
2020,139421210,144290587,17,45030149
2020,139421226,144288108,18,45025922
2020,139421269,144290648,18,45030221
2020,139421268,144290648,18,45030220
2020,139421267,144290648,18,45030219
2020,139416309,144290669,18,45030236
2020,139421308,144288159,21,45030250
2020,139416412,144290818,18,45026047
2020,139416419,144290845,18,45026057
2020,139416427,144288273,24,45026066
2020,139416454,144288297,18,45026087
2020,139421502,144288314,24,45030435
2020,139421510,144290907,18,45026097
2020,139421542,144290939,18,45030467
2020,139416505,144290964,18,45030483
2020,139421676,144288427,18,45030568
2020,139421696,144291098,18,45030587
2020,139421732,144291125,18,45026194
2020,139421788,144288479,18,45030658
2020,139421817,144288505,18,45030688
2020,139421831,144291220,18,45030700
2020,139419171,144286666,18,45024633
2020,139419217,144283572,18,45028294
2020,139419231,144283578,18,45028308
2020,139419237,144283585,18,45028315
2020,139419255,144283596,24,45028331
2020,139419252,144283596,24,45028328
2020,139419270,144286735,5,45028345
2020,139419280,144286740,18,45028359
2020,139419318,144286767,18,45028402
2020,139414969,144286806,18,45024732
2020,139414975,144283709,18,45024738
2020,139414985,144283722,18,45024746
2020,139419378,144283747,18,45028468
2020,139419379,144283747,18,45028470
2020,139419412,144286847,18,45024774
2020,139415029,144286847,18,45024772
2020,139419426,144286854,24,45028514
2020,139419426,144283786,18,45024777
2020,139419444,144286868,18,45028533
2020,139419457,144283825,18,45028542
2020,139419481,144283845,18,45028555
2020,139419479,144283845,18,45028554
2020,139419494,144283853,18,45028565
2020,139419514,144286901,18,45028583
2020,139419560,144283922,4,45028626
2020,139419583,144286934,18,45024844
2020,139419609,144286955,18,45024861
2020,139419619,144283972,18,45028668
2020,139419697,144287011,18,45024910
2020,139419698,144287011,18,45028743
2020,139415199,144284081,18,45028783
2020,139419751,144287057,18,45028790
2020,139419869,144287149,18,45028875
2020,139419898,144284245,18,45028899
2020,139419933,144284276,18,45028920
2020,139419933,144284273,18,45028919
2020,139419933,144284274,18,45028918
2020,139419946,144287229,21,45025073
2020,139415361,144284298,18,45025076
2020,139419953,144284298,18,45025077
2020,139419971,144284318,18,45028943
2020,139420018,144284356,18,45028971
2020,139415429,144287316,1,45028982
2020,139415471,144284430,18,45025159
2020,139415476,144287361,18,45025164
2020,139420107,144287370,27,45029057
2020,139420111,144284452,18,45029063
2020,139420127,144284472,18,45029086
2020,139420127,144287376,18,45029084
2020,139420127,144287377,18,45029085
2020,139415503,144284481,18,45025190
2020,139415515,144287403,18,45025200
2020,139420208,144287450,18,45029160
2020,139420208,144287452,18,45029163
2020,139420208,144284545,18,45025254
2020,139420208,144284544,18,45025252
2020,139420208,144284543,18,45029166
2020,139420208,144284546,18,45029170
2020,139420208,144287453,18,45029165
2020,139420208,144287449,18,45029159
2020,139415622,144284644,18,45025311
2020,139420317,144287546,18,45029266
2020,139415626,144287547,18,45025315
2020,139415636,144287557,5,45025323
2020,139415653,144287576,18,45025335
2020,139415665,144287581,18,45025346
2020,139420390,144284720,18,45029340
2020,139415704,144287626,18,45025386
2020,139415704,144284756,18,45025385
2020,139420437,144284758,18,45025387
2020,139415713,144284773,18,45025394
2020,139420468,144287647,18,45029429
2020,139420535,144284870,24,45029493
2020,139420535,144284873,24,45029494
2020,139420627,144284964,18,45029602
2020,139415839,144287734,18,45025517
2020,139420635,144287734,18,45025516
2020,139420688,144290033,18,45029658
2020,139415904,144290061,18,45025579
2020,139415923,144290076,18,45029694
2020,139420826,144287854,18,45025673
2020,139420843,144290206,18,45025690
2020,139420843,144290207,18,45029800
2020,139420851,144287875,18,45029805
2020,139420893,144290244,18,45025715
2020,139420914,144287916,18,45029869
2020,139420958,144287944,18,45029905
2020,139421116,144288027,18,45030047
2020,139421137,144290482,18,45025854
2020,139421158,144290505,18,45030100
2020,139421170,144288072,18,45030110
2020,139421170,144288071,1,45030109
2020,139421189,144290544,18,45030124
2020,139421193,144290547,18,45030127
2020,139421297,144290675,18,45030241
2020,139421296,144290675,18,45030240
2020,139416314,144290675,18,45025962
2020,139416323,144288150,24,45025966
2020,139416328,144288151,18,45025975
2020,139416326,144288150,24,45025970
2020,139416326,144288151,18,45025973
2020,139416323,144288152,18,45030245
2020,139416328,144288150,24,45025974
2020,139416334,144288163,18,45030259
2020,139416362,144288195,18,45026006
2020,139416371,144290752,18,45026014
2020,139416370,144290752,18,45026013
2020,139416380,144288217,18,45026021
2020,139421410,144290813,18,45030357
2020,139421424,144290826,24,45030371
2020,139421424,144288260,24,45030368
2020,139421424,144288261,24,45030372
2020,139421424,144290824,24,45030370
2020,139416463,144288306,18,45030432
2020,139421522,144288338,27,45026111
2020,139421578,144288368,18,45030494
2020,139421064,144290401,18,45029991
2020,139421064,144290402,18,45029992
2020,139421064,144290399,18,45025813
2020,139421090,144290430,18,45030015
2020,139421132,144290476,27,45030068
2020,139421165,144290517,27,45030105
2020,139421203,144290563,18,45025905
2020,139421260,144290644,18,45030207
2020,139416285,144290644,18,45025938
2020,139421281,144288133,18,45030230
2020,139421318,144290700,18,45025978
2020,139416367,144290745,7,45030308
2020,139416367,144290748,18,45030310
2020,139416367,144288201,18,45030309
2020,139421375,144290772,24,45030324
2020,139416405,144290808,18,45030353
2020,139421419,144290817,18,45030367
2020,139421436,144290844,18,45030384
2020,139421491,144290896,18,45030428
2020,139421495,144290900,18,45026088
2020,139421597,144290993,18,45026140
2020,139416543,144291043,18,45026164
2020,139421745,144291128,24,45030622
2020,139421745,144291130,24,45030623
2020,139421771,144291161,18,45030649
2020,139416605,144291169,18,45030654
2020,139416621,144288495,18,45030680
2020,139416627,144291214,18,45030691
2020,139421822,144291214,18,45026225
2020,139421833,144291221,18,45030702
2020,139421901,144291267,18,45030766
2020,139421901,144291266,18,45030765
2020,139421901,144291269,18,45030768
2020,139416670,144288537,18,45030791
2020,139699857,144572045,18,45121235
2020,139699905,144572074,18,45130678
2020,139700577,144572724,19,45131263
2020,139700604,144577059,24,45131289
2020,139700593,144577027,18,45132162
2020,139700636,144577163,18,45131308
2020,139700636,144577164,18,45131309
2020,139704763,144577190,18,45132294
2020,139704788,144577207,18,45132314
2020,139700667,144572810,18,45131337
2020,139700678,144577277,18,45131348
2020,139704867,144577283,18,45131351
2020,139700734,144572880,18,45136395
2020,139700755,144577405,18,45132479
2020,139700793,144572936,18,45136445
2020,139705231,144573021,1,45132634
2020,139705284,144577737,1,45132715
2020,139705284,144577739,24,45132716
2020,139705284,144577738,24,45132714
2020,139700920,144577827,24,45136563
2020,139705399,144577862,18,45132832
2020,139705413,144577875,18,45132846
2020,139700946,144577875,18,45136588
2020,139700944,144577875,18,45136587
2020,139700943,144577875,18,45136586
2020,139700947,144577875,18,45136589
2020,139701003,144577973,18,45132917
2020,139701008,144577981,18,45132928
2020,139701016,144573187,18,45136659
2020,139705584,144578045,18,45132984
2020,139701068,144573231,18,45136701
2020,139701084,144573243,18,45136712
2020,139701100,144578123,18,45136728
2020,139701107,144573268,18,45136737
2020,139705661,144578150,18,45133030
2020,139705675,144573280,18,45133042
2020,139701117,144573280,18,45136747
2020,139701134,144578181,18,45136767
2020,139701137,144578181,18,45136769
2020,139701174,144573340,18,45136805
2020,139705768,144578262,14,45136809
2020,139701191,144578273,24,45136826
2020,139701191,144578272,24,45133141
2020,139705783,144578272,24,45133143
2020,139701194,144578269,18,45133145
2020,139701191,144578269,18,45133140
2020,139701194,144578272,24,45136833
2020,139701194,144578273,24,45136834
2020,139705783,144578269,18,45136827
2020,139705783,144578273,24,45133144
2020,139699974,144576150,24,45131405
2020,139699984,144576163,24,45131409
2020,139700055,144576236,18,45130807
2020,139703843,144576247,18,45131477
2020,139700081,144572224,18,45131495
2020,139700230,144572357,24,45130943
2020,139700231,144572357,24,45130944
2020,139700245,144572367,24,45130967
2020,139700245,144572366,24,45130966
2020,139700248,144572366,1,45130973
2020,139700247,144572366,24,45130969
2020,139700247,144572368,24,45130972
2020,139700247,144572367,24,45130970
2020,139700248,144572367,1,45130974
2020,139700245,144572368,24,45130968
2020,139700248,144572368,1,45130975
2020,139700262,144576505,18,45130985
2020,139700262,144576506,18,45130987
2020,139700262,144576503,18,45131699
2020,139700311,144572441,18,45131029
2020,139700340,144572476,3,45131050
2020,139700428,144572563,18,45131126
2020,139700451,144576878,18,45131144
2020,139700481,144576904,18,45131173
2020,139700484,144572621,18,45131175
2020,139700495,144576909,18,45131186
2020,139700570,144576986,24,45131256
2020,139700573,144577002,18,45132136
2020,139700597,144577035,24,45131282
2020,139700607,144577065,18,45131292
2020,139704757,144572793,24,45132287
2020,139704756,144572793,24,45132285
2020,139704757,144577185,24,45132288
2020,139704756,144577185,24,45132286
2020,139704790,144577209,18,45131324
2020,139700680,144577276,24,45131350
2020,139700679,144577276,24,45131349
2020,139700740,144572884,18,45136400
2020,139700856,144573016,3,45136500
2020,139700856,144573017,25,45136499
2020,139700855,144573017,3,45136497
2020,139700855,144573016,25,45136498
2020,139700929,144577851,18,45136573
2020,139700938,144573103,18,45136582
2020,139700963,144573119,18,45136607
2020,139700965,144577895,18,45132860
2020,139700972,144573125,3,45136615
2020,139700970,144573125,4,45136614
2020,139700976,144573132,18,45136624
2020,139700975,144573132,18,45136623
2020,139700991,144573156,18,45136635
2020,139705498,144577965,18,45132913
2020,139705512,144577979,18,45132926
2020,139705512,144573174,18,45132924
2020,139705512,144573172,1,45132925
2020,139701015,144573186,18,45136657
